filename,compound_name,area
230810_Poo_G5_NFEX_Full6.mzML,"Dimethylglycine 1(15N), 0(13C)",13944.855041389375
230810_Poo_G5_NFEX_Full6.mzML,"Ectoine 0(15N), 0(13C)",314279.7085160726
230810_Poo_G5_NFEX_Full6.mzML,"Ectoine 0(15N), 1(13C)",20950.443118614476
230810_Poo_G5_NFEX_Full6.mzML,"Ectoine 1(15N), 0(13C)",10155.798068827844
230810_Poo_G5_NFEX_Full6.mzML,"Ectoine 2(15N), 0(13C)",0
230810_Poo_G5_NFEX_Full6.mzML,"Glycine 0(15N), 0(13C)",52913.686771343266
230810_Poo_G5_NFEX_Full6.mzML,"Glycine 0(15N), 1(13C)",0
230810_Poo_G5_NFEX_Full6.mzML,"Glycine 1(15N), 0(13C)",14657.124904238259
230810_Poo_G5_NFEX_Full6.mzML,"Lysine 0(15N), 0(13C)",20805.05103206888
230810_Poo_G5_NFEX_Full6.mzML,"Lysine 2(15N), 0(13C)",0
230810_Poo_G5_NFEX_Full6.mzML,"Proline 0(15N), 0(13C)",814708.063373959
230810_Poo_G5_NFEX_Full6.mzML,"Proline 0(15N), 1(13C)",39475.20476169138
230810_Poo_G5_NFEX_Full6.mzML,"Proline 1(15N), 0(13C)",164228.712948062
230810_Poo_G5_NFEX_Full6.mzML,"Proline 1(15N), 1(13C)",7068.861203528901
230810_Poo_G5_NFEX_Full6.mzML,"Proline Betaine 0(15N), 0(13C)",493999.21816809184
230810_Poo_G5_NFEX_Full6.mzML,"Proline Betaine 0(15N), 1(13C)",31473.759192492464
230810_Poo_G5_NFEX_Full6.mzML,"Trimethylamine N-Oxide 0(15N), 0(13C)",1827675.4316837015
230810_Poo_G5_NFEX_Full6.mzML,"Trimethylamine N-Oxide 0(15N), 1(13C)",54760.56116778223
230810_Poo_G5_NFEX_Full6.mzML,"Trimethylamine N-Oxide 1(15N), 0(13C)",24619.182258528235
230810_Poo_G5_NFEX_Full7.mzML,"Carnitine 0(15N), 0(13C)",680357.4242377752
230810_Poo_G5_NFEX_Full7.mzML,"Carnitine 0(15N), 1(13C)",49406.865853978205
230810_Poo_G5_NFEX_Full7.mzML,"Carnitine 1(15N), 0(13C)",19910.353592040225
230810_Poo_G5_NFEX_Full7.mzML,"Carnitine 1(15N), 1(13C)",0
230810_Poo_G5_NFEX_Full7.mzML,"Choline 0(15N), 0(13C)",24380.050013763692
230810_Poo_G5_NFEX_Full7.mzML,"Dimethylglycine 0(15N), 0(13C)",1909314.5238326213
230810_Poo_G5_NFEX_Full7.mzML,"Dimethylglycine 0(15N), 1(13C)",76734.79042136688
230810_Poo_G5_NFEX_Full7.mzML,"Dimethylglycine 1(15N), 0(13C)",14458.438545500814
230810_Poo_G5_NFEX_Full7.mzML,"Ectoine 0(15N), 0(13C)",296185.9835820788
230810_Poo_G5_NFEX_Full7.mzML,"Ectoine 0(15N), 1(13C)",20334.06934166173
230810_Poo_G5_NFEX_Full7.mzML,"Ectoine 1(15N), 0(13C)",4999.047843128892
230810_Poo_G5_NFEX_Full7.mzML,"Ectoine 2(15N), 0(13C)",3496.412386038856
230810_Poo_G5_NFEX_Full7.mzML,"Glycine 0(15N), 0(13C)",52180.359960953116
230810_Poo_G5_NFEX_Full7.mzML,"Glycine 1(15N), 0(13C)",14046.354907470663
230810_Poo_G5_NFEX_Full7.mzML,"Lysine 0(15N), 0(13C)",23829.419770183562
230810_Poo_G5_NFEX_Full7.mzML,"Proline 0(15N), 0(13C)",814450.4047233671
230810_Poo_G5_NFEX_Full7.mzML,"Proline 0(15N), 1(13C)",37708.55073829958
230810_Poo_G5_NFEX_Full7.mzML,"Proline 1(15N), 0(13C)",171953.58549405434
230810_Poo_G5_NFEX_Full7.mzML,"Proline 1(15N), 1(13C)",8179.678424134098
230810_Poo_G5_NFEX_Full7.mzML,"Proline Betaine 0(15N), 0(13C)",515748.10107853916
230810_Poo_G5_NFEX_Full7.mzML,"Proline Betaine 0(15N), 1(13C)",34898.74762538957
230810_Poo_G5_NFEX_Full7.mzML,"Proline Betaine 1(15N), 0(13C)",6540.525953966606
230810_Poo_G5_NFEX_Full7.mzML,"Trimethylamine N-Oxide 0(15N), 0(13C)",1858235.8440061596
230810_Poo_G5_NFEX_Full7.mzML,"Trimethylamine N-Oxide 0(15N), 1(13C)",53939.69704794823
230810_Poo_G5_NFEX_Full7.mzML,"Trimethylamine N-Oxide 1(15N), 0(13C)",27461.52543023281
230810_Poo_G5_NFEX_Full8.mzML,"Carnitine 0(15N), 0(13C)",614574.6699492686
230810_Poo_G5_NFEX_Full8.mzML,"Carnitine 0(15N), 1(13C)",44879.89617438569
230810_Poo_G5_NFEX_Full8.mzML,"Carnitine 1(15N), 0(13C)",18826.21183507969
230810_Poo_G5_NFEX_Full8.mzML,"Choline 0(15N), 0(13C)",15597.425298976603
230810_Poo_G5_NFEX_Full8.mzML,"Dimethylglycine 0(15N), 0(13C)",2656444.1271123257
230810_Poo_G5_NFEX_Full8.mzML,"Dimethylglycine 0(15N), 1(13C)",110760.98218383994
230810_Poo_G5_NFEX_Full8.mzML,"Dimethylglycine 1(15N), 0(13C)",18512.16209695528
230810_Poo_G5_NFEX_Full8.mzML,"Ectoine 0(15N), 0(13C)",269041.831123693
230810_Poo_G5_NFEX_Full8.mzML,"Ectoine 0(15N), 1(13C)",18835.3267577511
230810_Poo_G5_NFEX_Full8.mzML,"Ectoine 1(15N), 0(13C)",15054.001739205569
230810_Poo_G5_NFEX_Full8.mzML,"Ectoine 2(15N), 0(13C)",2634.447509101299
230810_Poo_G5_NFEX_Full8.mzML,"Glycine 0(15N), 0(13C)",65313.90661966906
230810_Poo_G5_NFEX_Full8.mzML,"Glycine 1(15N), 0(13C)",20990.48204668455
230810_Poo_G5_NFEX_Full8.mzML,"Lysine 0(15N), 0(13C)",16865.784184211374
230810_Poo_G5_NFEX_Full8.mzML,"Lysine 0(15N), 1(13C)",0
230810_Poo_G5_NFEX_Full8.mzML,"Lysine 2(15N), 0(13C)",15199.659563619141
230810_Poo_G5_NFEX_Full8.mzML,"Proline 0(15N), 0(13C)",814934.2597651681
230810_Poo_G5_NFEX_Full8.mzML,"Proline 0(15N), 1(13C)",39165.65572431395
230810_Poo_G5_NFEX_Full8.mzML,"Proline 1(15N), 0(13C)",165627.9506420632
230810_Poo_G5_NFEX_Full8.mzML,"Proline 1(15N), 1(13C)",7613.374678994043
230810_Poo_G5_NFEX_Full8.mzML,"Proline Betaine 0(15N), 0(13C)",477525.6920714891
230810_Poo_G5_NFEX_Full8.mzML,"Proline Betaine 0(15N), 1(13C)",30875.51952178467
230810_Poo_G5_NFEX_Full8.mzML,"Proline Betaine 1(15N), 0(13C)",0
230810_Poo_G5_NFEX_Full8.mzML,"Trimethylamine N-Oxide 0(15N), 0(13C)",1728569.648093616
230810_Poo_G5_NFEX_Full8.mzML,"Trimethylamine N-Oxide 0(15N), 1(13C)",55036.637426185895
230810_Poo_G5_NFEX_Full8.mzML,"Trimethylamine N-Oxide 1(15N), 0(13C)",25611.32061116219
230810_Poo_G5_NFEX_Full9.mzML,"Carnitine 0(15N), 0(13C)",611653.145292514
230810_Poo_G5_NFEX_Full9.mzML,"Carnitine 0(15N), 1(13C)",43077.92484831766
230810_Poo_G5_NFEX_Full9.mzML,"Carnitine 1(15N), 0(13C)",19423.02669264411
230810_Poo_G5_NFEX_Full9.mzML,"Choline 0(15N), 0(13C)",35248.726507580584
230810_Poo_G5_NFEX_Full9.mzML,"Choline 0(15N), 1(13C)",1229.7579693115324
230810_Poo_G5_NFEX_Full9.mzML,"Choline 1(15N), 0(13C)",565.0372382182678
230810_Poo_G5_NFEX_Full9.mzML,"Dimethylglycine 0(15N), 0(13C)",2926336.7867216524
230810_Poo_G5_NFEX_Full9.mzML,"Dimethylglycine 0(15N), 1(13C)",123305.53327115132
230810_Poo_G5_NFEX_Full9.mzML,"Dimethylglycine 1(15N), 0(13C)",18711.76201589703
230810_Poo_G5_NFEX_Full9.mzML,"Ectoine 0(15N), 0(13C)",260435.28798793897
230810_Poo_G5_NFEX_Full9.mzML,"Ectoine 0(15N), 1(13C)",15531.426738750963
230810_Poo_G5_NFEX_Full9.mzML,"Ectoine 1(15N), 0(13C)",5354.259127475792
230810_Poo_G5_NFEX_Full9.mzML,"Ectoine 2(15N), 0(13C)",355.7926119128707
230810_Poo_G5_NFEX_Full9.mzML,"Glycine 0(15N), 0(13C)",76077.1179772435
230810_Poo_G5_NFEX_Full9.mzML,"Glycine 1(15N), 0(13C)",23059.0818869453
230810_Poo_G5_NFEX_Full9.mzML,"Lysine 0(15N), 0(13C)",18923.008510510754
230810_Poo_G5_NFEX_Full9.mzML,"Lysine 0(15N), 1(13C)",0
230810_Poo_G5_NFEX_Full9.mzML,"Proline 0(15N), 0(13C)",817070.2068158061
230810_Poo_G5_NFEX_Full9.mzML,"Proline 0(15N), 1(13C)",38145.933446504285
230810_Poo_G5_NFEX_Full9.mzML,"Proline 1(15N), 0(13C)",161759.05643943322
230810_Poo_G5_NFEX_Full9.mzML,"Proline 1(15N), 1(13C)",7177.231048340234
230810_Poo_G5_NFEX_Full9.mzML,"Proline Betaine 0(15N), 0(13C)",484382.31200510333
230810_Poo_G5_NFEX_Full9.mzML,"Proline Betaine 0(15N), 1(13C)",32807.13906338767
230810_Poo_G5_NFEX_Full9.mzML,"Proline Betaine 1(15N), 0(13C)",0
230810_Poo_G5_NFEX_Full9.mzML,"Trimethylamine N-Oxide 0(15N), 0(13C)",1726521.1824926822
230810_Poo_G5_NFEX_Full9.mzML,"Trimethylamine N-Oxide 0(15N), 1(13C)",53202.72873891996
230810_Poo_G5_NFEX_Full9.mzML,"Trimethylamine N-Oxide 1(15N), 0(13C)",22746.00544717837
230810_Smp_G5_NFEX_T0_Metab_A.mzML,"Carnitine 0(15N), 0(13C)",1584572.1709657782
230810_Smp_G5_NFEX_T0_Metab_A.mzML,"Carnitine 0(15N), 1(13C)",116054.24073582492
230810_Smp_G5_NFEX_T0_Metab_A.mzML,"Carnitine 1(15N), 0(13C)",3856.405991617199
230810_Smp_G5_NFEX_T0_Metab_A.mzML,"Choline 0(15N), 0(13C)",52900.04978567337
230810_Smp_G5_NFEX_T0_Metab_A.mzML,"Choline 0(15N), 1(13C)",1226.5852596528355
230810_Smp_G5_NFEX_T0_Metab_A.mzML,"Dimethylglycine 0(15N), 0(13C)",4063709.8090459476
230810_Smp_G5_NFEX_T0_Metab_A.mzML,"Dimethylglycine 0(15N), 1(13C)",171588.11621655122
230810_Smp_G5_NFEX_T0_Metab_A.mzML,"Dimethylglycine 1(15N), 0(13C)",25419.253576461815
230810_Smp_G5_NFEX_T0_Metab_A.mzML,"Ectoine 0(15N), 0(13C)",674209.8927871773
230810_Smp_G5_NFEX_T0_Metab_A.mzML,"Ectoine 0(15N), 1(13C)",40622.05789359608
230810_Smp_G5_NFEX_T0_Metab_A.mzML,"Ectoine 1(15N), 0(13C)",648.4835394742161
230810_Smp_G5_NFEX_T0_Metab_A.mzML,"Glycine 0(15N), 0(13C)",214219.01790416328
230810_Smp_G5_NFEX_T0_Metab_A.mzML,"Glycine 0(15N), 1(13C)",2166.588498918948
230810_Smp_G5_NFEX_T0_Metab_A.mzML,"Glycine 1(15N), 0(13C)",0
230810_Smp_G5_NFEX_T0_Metab_A.mzML,"Lysine 0(15N), 0(13C)",74843.68052833882
230810_Smp_G5_NFEX_T0_Metab_A.mzML,"Lysine 0(15N), 1(13C)",4187.808023749
230810_Smp_G5_NFEX_T0_Metab_A.mzML,"Proline 0(15N), 0(13C)",2346287.770807208
230810_Smp_G5_NFEX_T0_Metab_A.mzML,"Proline 0(15N), 1(13C)",121231.1593737495
230810_Smp_G5_NFEX_T0_Metab_A.mzML,"Proline 1(15N), 0(13C)",14061.516541080935
230810_Smp_G5_NFEX_T0_Metab_A.mzML,"Proline Betaine 0(15N), 0(13C)",1643622.4784107192
230810_Smp_G5_NFEX_T0_Metab_A.mzML,"Proline Betaine 0(15N), 1(13C)",120310.98168703975
230810_Smp_G5_NFEX_T0_Metab_A.mzML,"Proline Betaine 1(15N), 0(13C)",7841.266934071307
230810_Smp_G5_NFEX_T0_Metab_A.mzML,"Trimethylamine N-Oxide 0(15N), 0(13C)",2620706.2334086294
230810_Smp_G5_NFEX_T0_Metab_A.mzML,"Trimethylamine N-Oxide 0(15N), 1(13C)",80328.07275053323
230810_Smp_G5_NFEX_T0_Metab_A.mzML,"Trimethylamine N-Oxide 1(15N), 0(13C)",6005.036474997956
230810_Smp_G5_NFEX_T0_Metab_B.mzML,"Carnitine 0(15N), 0(13C)",1656492.3988456056
230810_Smp_G5_NFEX_T0_Metab_B.mzML,"Carnitine 0(15N), 1(13C)",121907.83919940855
230810_Smp_G5_NFEX_T0_Metab_B.mzML,"Carnitine 1(15N), 0(13C)",3559.261017068342
230810_Smp_G5_NFEX_T0_Metab_B.mzML,"Choline 0(15N), 0(13C)",33624.64792174069
230810_Smp_G5_NFEX_T0_Metab_B.mzML,"Choline 0(15N), 1(13C)",2454.169749364743
230810_Smp_G5_NFEX_T0_Metab_B.mzML,"Dimethylglycine 0(15N), 0(13C)",3433420.252542954
230810_Smp_G5_NFEX_T0_Metab_B.mzML,"Dimethylglycine 0(15N), 1(13C)",142502.3920386052
230810_Smp_G5_NFEX_T0_Metab_B.mzML,"Dimethylglycine 1(15N), 0(13C)",11422.058386782823
230810_Smp_G5_NFEX_T0_Metab_B.mzML,"Ectoine 0(15N), 0(13C)",509226.97382914566
230810_Smp_G5_NFEX_T0_Metab_B.mzML,"Ectoine 0(15N), 1(13C)",31459.084865906203
230810_Smp_G5_NFEX_T0_Metab_B.mzML,"Ectoine 1(15N), 0(13C)",0
230810_Smp_G5_NFEX_T0_Metab_B.mzML,"Glycine 0(15N), 0(13C)",244395.69059816585
230810_Smp_G5_NFEX_T0_Metab_B.mzML,"Glycine 0(15N), 1(13C)",3643.324628350091
230810_Smp_G5_NFEX_T0_Metab_B.mzML,"Lysine 0(15N), 0(13C)",103403.19645521216
230810_Smp_G5_NFEX_T0_Metab_B.mzML,"Lysine 0(15N), 1(13C)",7464.758272100642
230810_Smp_G5_NFEX_T0_Metab_B.mzML,"Proline 0(15N), 0(13C)",2163655.108983057
230810_Smp_G5_NFEX_T0_Metab_B.mzML,"Proline 0(15N), 1(13C)",114279.24706380577
230810_Smp_G5_NFEX_T0_Metab_B.mzML,"Proline 1(15N), 0(13C)",10045.198701542013
230810_Smp_G5_NFEX_T0_Metab_B.mzML,"Proline Betaine 0(15N), 0(13C)",1749444.4143047803
230810_Smp_G5_NFEX_T0_Metab_B.mzML,"Proline Betaine 0(15N), 1(13C)",127188.60318951645
230810_Smp_G5_NFEX_T0_Metab_B.mzML,"Trimethylamine N-Oxide 0(15N), 0(13C)",3605502.2546329317
230810_Smp_G5_NFEX_T0_Metab_B.mzML,"Trimethylamine N-Oxide 0(15N), 1(13C)",112302.08770157698
230810_Smp_G5_NFEX_T0_Metab_B.mzML,"Trimethylamine N-Oxide 1(15N), 0(13C)",10169.874342274992
230810_Smp_G5_NFEX_T0_Metab_C.mzML,"Carnitine 0(15N), 0(13C)",1971894.934797793
230810_Smp_G5_NFEX_T0_Metab_C.mzML,"Carnitine 0(15N), 1(13C)",145259.3648514128
230810_Smp_G5_NFEX_T0_Metab_C.mzML,"Carnitine 1(15N), 0(13C)",8742.343787575619
230810_Smp_G5_NFEX_T0_Metab_C.mzML,"Choline 0(15N), 0(13C)",85310.10814414849
230810_Smp_G5_NFEX_T0_Metab_C.mzML,"Choline 0(15N), 1(13C)",5156.518762157725
230810_Smp_G5_NFEX_T0_Metab_C.mzML,"Dimethylglycine 0(15N), 0(13C)",3692947.161229861
230810_Smp_G5_NFEX_T0_Metab_C.mzML,"Dimethylglycine 0(15N), 1(13C)",157524.21181664523
230810_Smp_G5_NFEX_T0_Metab_C.mzML,"Dimethylglycine 1(15N), 0(13C)",20635.661503304338
230810_Smp_G5_NFEX_T0_Metab_C.mzML,"Ectoine 0(15N), 0(13C)",869627.4784517131
230810_Smp_G5_NFEX_T0_Metab_C.mzML,"Ectoine 0(15N), 1(13C)",56550.986942007636
230810_Smp_G5_NFEX_T0_Metab_C.mzML,"Ectoine 1(15N), 0(13C)",13015.148519487315
230810_Smp_G5_NFEX_T0_Metab_C.mzML,"Glycine 0(15N), 0(13C)",212789.47863260945
230810_Smp_G5_NFEX_T0_Metab_C.mzML,"Glycine 0(15N), 1(13C)",2465.6503248515646
230810_Smp_G5_NFEX_T0_Metab_C.mzML,"Lysine 0(15N), 0(13C)",95886.40270343074
230810_Smp_G5_NFEX_T0_Metab_C.mzML,"Lysine 0(15N), 1(13C)",3668.87762805764
230810_Smp_G5_NFEX_T0_Metab_C.mzML,"Proline 0(15N), 0(13C)",2591449.973496411
230810_Smp_G5_NFEX_T0_Metab_C.mzML,"Proline 0(15N), 1(13C)",139594.02775844588
230810_Smp_G5_NFEX_T0_Metab_C.mzML,"Proline 1(15N), 0(13C)",22034.269068264057
230810_Smp_G5_NFEX_T0_Metab_C.mzML,"Proline Betaine 0(15N), 0(13C)",1791435.464952513
230810_Smp_G5_NFEX_T0_Metab_C.mzML,"Proline Betaine 0(15N), 1(13C)",129232.78092030084
230810_Smp_G5_NFEX_T0_Metab_C.mzML,"Trimethylamine N-Oxide 0(15N), 0(13C)",2108367.985230752
230810_Smp_G5_NFEX_T0_Metab_C.mzML,"Trimethylamine N-Oxide 0(15N), 1(13C)",65393.098704468335
230810_Smp_G5_NFEX_T0_Metab_C.mzML,"Trimethylamine N-Oxide 1(15N), 0(13C)",4101.69102658672
230810_Smp_G5_NFEX_T12_NH4_Metab_A.mzML,"Carnitine 0(15N), 0(13C)",526797.4204218643
230810_Smp_G5_NFEX_T12_NH4_Metab_A.mzML,"Carnitine 0(15N), 1(13C)",38275.185726081436
230810_Smp_G5_NFEX_T12_NH4_Metab_A.mzML,"Carnitine 1(15N), 0(13C)",31481.345513395663
230810_Smp_G5_NFEX_T12_NH4_Metab_A.mzML,"Carnitine 1(15N), 1(13C)",0
230810_Smp_G5_NFEX_T12_NH4_Metab_A.mzML,"Choline 0(15N), 0(13C)",37931.36720106947
230810_Smp_G5_NFEX_T12_NH4_Metab_A.mzML,"Choline 0(15N), 1(13C)",0
230810_Smp_G5_NFEX_T12_NH4_Metab_A.mzML,"Choline 1(15N), 0(13C)",10515.179081339367
230810_Smp_G5_NFEX_T12_NH4_Metab_A.mzML,"Dimethylglycine 0(15N), 0(13C)",2843359.5609439397
230810_Smp_G5_NFEX_T12_NH4_Metab_A.mzML,"Dimethylglycine 0(15N), 1(13C)",118197.83680512742
230810_Smp_G5_NFEX_T12_NH4_Metab_A.mzML,"Dimethylglycine 1(15N), 0(13C)",19740.95069686025
230810_Smp_G5_NFEX_T12_NH4_Metab_A.mzML,"Ectoine 0(15N), 0(13C)",136992.13544314294
230810_Smp_G5_NFEX_T12_NH4_Metab_A.mzML,"Ectoine 0(15N), 1(13C)",8533.688131866704
230810_Smp_G5_NFEX_T12_NH4_Metab_A.mzML,"Ectoine 1(15N), 0(13C)",1639.7827098621729
230810_Smp_G5_NFEX_T12_NH4_Metab_A.mzML,"Ectoine 2(15N), 0(13C)",7581.684695245805
230810_Smp_G5_NFEX_T12_NH4_Metab_A.mzML,"Glycine 0(15N), 0(13C)",53041.770087495264
230810_Smp_G5_NFEX_T12_NH4_Metab_A.mzML,"Glycine 0(15N), 1(13C)",0
230810_Smp_G5_NFEX_T12_NH4_Metab_A.mzML,"Glycine 1(15N), 0(13C)",36049.119825125534
230810_Smp_G5_NFEX_T12_NH4_Metab_A.mzML,"Lysine 0(15N), 0(13C)",22912.608228884284
230810_Smp_G5_NFEX_T12_NH4_Metab_A.mzML,"Lysine 0(15N), 1(13C)",0
230810_Smp_G5_NFEX_T12_NH4_Metab_A.mzML,"Lysine 1(15N), 0(13C)",4424.178057963869
230810_Smp_G5_NFEX_T12_NH4_Metab_A.mzML,"Lysine 2(15N), 0(13C)",6622.555660132345
230810_Smp_G5_NFEX_T12_NH4_Metab_A.mzML,"Proline 0(15N), 0(13C)",833651.1158487068
230810_Smp_G5_NFEX_T12_NH4_Metab_A.mzML,"Proline 0(15N), 1(13C)",39543.71576730665
230810_Smp_G5_NFEX_T12_NH4_Metab_A.mzML,"Proline 1(15N), 0(13C)",662776.7927971644
230810_Smp_G5_NFEX_T12_NH4_Metab_A.mzML,"Proline 1(15N), 1(13C)",33492.697909337905
230810_Smp_G5_NFEX_T12_NH4_Metab_A.mzML,"Proline Betaine 0(15N), 0(13C)",332802.13900289737
230810_Smp_G5_NFEX_T12_NH4_Metab_A.mzML,"Proline Betaine 0(15N), 1(13C)",21169.325870870915
230810_Smp_G5_NFEX_T12_NH4_Metab_A.mzML,"Trimethylamine N-Oxide 0(15N), 0(13C)",357111.93298918207
230810_Smp_G5_NFEX_T12_NH4_Metab_A.mzML,"Trimethylamine N-Oxide 0(15N), 1(13C)",9803.371801205374
230810_Smp_G5_NFEX_T12_NH4_Metab_A.mzML,"Trimethylamine N-Oxide 1(15N), 0(13C)",3902.579568833451
230810_Smp_G5_NFEX_T12_NH4_Metab_B.mzML,"Carnitine 0(15N), 0(13C)",672426.3652695616
230810_Smp_G5_NFEX_T12_NH4_Metab_B.mzML,"Carnitine 0(15N), 1(13C)",47687.95256762062
230810_Smp_G5_NFEX_T12_NH4_Metab_B.mzML,"Carnitine 1(15N), 0(13C)",33105.062569191236
230810_Smp_G5_NFEX_T12_NH4_Metab_B.mzML,"Choline 0(15N), 0(13C)",58892.73260337744
230810_Smp_G5_NFEX_T12_NH4_Metab_B.mzML,"Choline 0(15N), 1(13C)",0
230810_Smp_G5_NFEX_T12_NH4_Metab_B.mzML,"Choline 1(15N), 0(13C)",6693.342591669412
230810_Smp_G5_NFEX_T12_NH4_Metab_B.mzML,"Dimethylglycine 0(15N), 0(13C)",3182383.4801364127
230810_Smp_G5_NFEX_T12_NH4_Metab_B.mzML,"Dimethylglycine 0(15N), 1(13C)",130944.2187970051
230810_Smp_G5_NFEX_T12_NH4_Metab_B.mzML,"Dimethylglycine 1(15N), 0(13C)",22845.241312280843
230810_Smp_G5_NFEX_T12_NH4_Metab_B.mzML,"Ectoine 0(15N), 0(13C)",97644.27666589917
230810_Smp_G5_NFEX_T12_NH4_Metab_B.mzML,"Ectoine 0(15N), 1(13C)",10816.930830753112
230810_Smp_G5_NFEX_T12_NH4_Metab_B.mzML,"Ectoine 1(15N), 0(13C)",2721.1161850231683
230810_Smp_G5_NFEX_T12_NH4_Metab_B.mzML,"Ectoine 2(15N), 0(13C)",6007.435873884213
230810_Smp_G5_NFEX_T12_NH4_Metab_B.mzML,"Glycine 0(15N), 0(13C)",51375.631641630025
230810_Smp_G5_NFEX_T12_NH4_Metab_B.mzML,"Glycine 0(15N), 1(13C)",0
230810_Smp_G5_NFEX_T12_NH4_Metab_B.mzML,"Glycine 1(15N), 0(13C)",39220.096756611914
230810_Smp_G5_NFEX_T12_NH4_Metab_B.mzML,"Lysine 0(15N), 0(13C)",43796.41825653675
230810_Smp_G5_NFEX_T12_NH4_Metab_B.mzML,"Lysine 0(15N), 1(13C)",451.85672487304873
230810_Smp_G5_NFEX_T12_NH4_Metab_B.mzML,"Lysine 1(15N), 0(13C)",10933.55070771337
230810_Smp_G5_NFEX_T12_NH4_Metab_B.mzML,"Lysine 2(15N), 0(13C)",11150.803522094735
230810_Smp_G5_NFEX_T12_NH4_Metab_B.mzML,"Proline 0(15N), 0(13C)",1007105.096007373
230810_Smp_G5_NFEX_T12_NH4_Metab_B.mzML,"Proline 0(15N), 1(13C)",47436.25721433161
230810_Smp_G5_NFEX_T12_NH4_Metab_B.mzML,"Proline 1(15N), 0(13C)",815340.081042223
230810_Smp_G5_NFEX_T12_NH4_Metab_B.mzML,"Proline 1(15N), 1(13C)",40763.87246749326
230810_Smp_G5_NFEX_T12_NH4_Metab_B.mzML,"Proline Betaine 0(15N), 0(13C)",456989.5796921272
230810_Smp_G5_NFEX_T12_NH4_Metab_B.mzML,"Proline Betaine 0(15N), 1(13C)",29773.013716135534
230810_Smp_G5_NFEX_T12_NH4_Metab_B.mzML,"Trimethylamine N-Oxide 0(15N), 0(13C)",945721.9208242185
230810_Smp_G5_NFEX_T12_NH4_Metab_B.mzML,"Trimethylamine N-Oxide 0(15N), 1(13C)",28787.153152523842
230810_Smp_G5_NFEX_T12_NH4_Metab_B.mzML,"Trimethylamine N-Oxide 1(15N), 0(13C)",14053.93225226184
230810_Smp_G5_NFEX_T12_NH4_Metab_C.mzML,"Carnitine 0(15N), 0(13C)",600473.6063801864
230810_Smp_G5_NFEX_T12_NH4_Metab_C.mzML,"Carnitine 0(15N), 1(13C)",39432.201966748034
230810_Smp_G5_NFEX_T12_NH4_Metab_C.mzML,"Carnitine 1(15N), 0(13C)",40674.39613763935
230810_Smp_G5_NFEX_T12_NH4_Metab_C.mzML,"Carnitine 1(15N), 1(13C)",1389.8343620337073
230810_Smp_G5_NFEX_T12_NH4_Metab_C.mzML,"Choline 0(15N), 0(13C)",245341.37800083304
230810_Smp_G5_NFEX_T12_NH4_Metab_C.mzML,"Choline 0(15N), 1(13C)",12105.477723645912
230810_Smp_G5_NFEX_T12_NH4_Metab_C.mzML,"Choline 1(15N), 0(13C)",31449.217136717067
230810_Smp_G5_NFEX_T12_NH4_Metab_C.mzML,"Choline 1(15N), 1(13C)",0
230810_Smp_G5_NFEX_T12_NH4_Metab_C.mzML,"Dimethylglycine 0(15N), 0(13C)",2937742.1877896646
230810_Smp_G5_NFEX_T12_NH4_Metab_C.mzML,"Dimethylglycine 0(15N), 1(13C)",121455.01354026551
230810_Smp_G5_NFEX_T12_NH4_Metab_C.mzML,"Dimethylglycine 1(15N), 0(13C)",22250.776724642234
230810_Smp_G5_NFEX_T12_NH4_Metab_C.mzML,"Ectoine 0(15N), 0(13C)",175916.49383057744
230810_Smp_G5_NFEX_T12_NH4_Metab_C.mzML,"Ectoine 0(15N), 1(13C)",11411.104446344463
230810_Smp_G5_NFEX_T12_NH4_Metab_C.mzML,"Ectoine 1(15N), 0(13C)",20309.66493372558
230810_Smp_G5_NFEX_T12_NH4_Metab_C.mzML,"Ectoine 2(15N), 0(13C)",19272.81457289028
230810_Smp_G5_NFEX_T12_NH4_Metab_C.mzML,"Glycine 0(15N), 0(13C)",42663.57193734088
230810_Smp_G5_NFEX_T12_NH4_Metab_C.mzML,"Glycine 1(15N), 0(13C)",23268.553301821314
230810_Smp_G5_NFEX_T12_NH4_Metab_C.mzML,"Glycine 1(15N), 1(13C)",0
230810_Smp_G5_NFEX_T12_NH4_Metab_C.mzML,"Lysine 0(15N), 0(13C)",16741.995772645572
230810_Smp_G5_NFEX_T12_NH4_Metab_C.mzML,"Lysine 1(15N), 0(13C)",3241.9232679126185
230810_Smp_G5_NFEX_T12_NH4_Metab_C.mzML,"Lysine 2(15N), 0(13C)",10415.374819198725
230810_Smp_G5_NFEX_T12_NH4_Metab_C.mzML,"Proline 0(15N), 0(13C)",538334.6122490834
230810_Smp_G5_NFEX_T12_NH4_Metab_C.mzML,"Proline 0(15N), 1(13C)",24543.859376931887
230810_Smp_G5_NFEX_T12_NH4_Metab_C.mzML,"Proline 1(15N), 0(13C)",396260.6175062146
230810_Smp_G5_NFEX_T12_NH4_Metab_C.mzML,"Proline 1(15N), 1(13C)",20191.764434816392
230810_Smp_G5_NFEX_T12_NH4_Metab_C.mzML,"Proline Betaine 0(15N), 0(13C)",446025.8540694593
230810_Smp_G5_NFEX_T12_NH4_Metab_C.mzML,"Proline Betaine 0(15N), 1(13C)",31747.617194388928
230810_Smp_G5_NFEX_T12_NH4_Metab_C.mzML,"Trimethylamine N-Oxide 0(15N), 0(13C)",911889.1536030484
