filename,compound_name,conc_um
230831_Smp_G5_NFEX_T24_NO3_Metab_B,"Glycine betaine 1(15N), 1(13C)",22.99871709923449
230831_Smp_G5_NFEX_T24_NO3_Metab_C,"Glycine betaine 1(15N), 1(13C)",2.925092007024213
230831_Smp_G5_NFEX_T24_Urea_Metab_A,"Glycine betaine 1(15N), 1(13C)",0.3706966364928825
230831_Smp_G5_NFEX_T24_Urea_Metab_B,"Glycine betaine 1(15N), 1(13C)",0.005509735147954857
230831_Smp_G5_NFEX_T24_Urea_Metab_C,"Glycine betaine 1(15N), 1(13C)",0.0068728423029883945
230831_Smp_G5_NFEX_T24_Urea_Metab_C_2ndInj,"Glycine betaine 1(15N), 1(13C)",0.001018080928588352
230831_Smp_LabBlk_1_A,"Glycine betaine 1(15N), 1(13C)",NA
230831_Smp_LabBlk_1_B,"Glycine betaine 1(15N), 1(13C)",0.003469277657103382
230831_Smp_LabBlk_1_C,"Glycine betaine 1(15N), 1(13C)",0.0038609912156947618
230831_Smp_LabBlk_1_C_2ndInj,"Glycine betaine 1(15N), 1(13C)",NA
230831_Smp_LabBlk_2_A,"Glycine betaine 1(15N), 1(13C)",0.0014433880509853304
230831_Smp_LabBlk_2_B,"Glycine betaine 1(15N), 1(13C)",NA
230831_Smp_LabBlk_2_C,"Glycine betaine 1(15N), 1(13C)",NA
230831_Smp_LabBlk_3_A,"Glycine betaine 1(15N), 1(13C)",NA
230831_Smp_LabBlk_3_B,"Glycine betaine 1(15N), 1(13C)",NA
230831_Smp_LabBlk_3_C,"Glycine betaine 1(15N), 1(13C)",NA
230831_Smp_LabBlk_4_A,"Glycine betaine 1(15N), 1(13C)",NA
230831_Smp_LabBlk_4_B,"Glycine betaine 1(15N), 1(13C)",NA
230831_Smp_LabBlk_4_C,"Glycine betaine 1(15N), 1(13C)",NA
230831_Smp_LabBlk_5_A,"Glycine betaine 1(15N), 1(13C)",NA
230831_Smp_LabBlk_5_B,"Glycine betaine 1(15N), 1(13C)",NA
230831_Smp_LabBlk_5_C,"Glycine betaine 1(15N), 1(13C)",0.009834736082127564
230831_Std_4uMStdsMix1InH2O_1,"Guanine 0(15N), 0(13C)",4
230831_Std_4uMStdsMix1InH2O_2,"Guanine 0(15N), 0(13C)",4
230831_Std_4uMStdsMix1InH2O_3,"Guanine 0(15N), 0(13C)",NA
230831_Std_4uMStdsMix1InMatrix_1,"Guanine 0(15N), 0(13C)",4
230831_Std_4uMStdsMix1InMatrix_2,"Guanine 0(15N), 0(13C)",4
230831_Std_4uMStdsMix1InMatrix_3,"Guanine 0(15N), 0(13C)",4
230831_Std_4uMStdsMix2InH2O_1,"Guanine 0(15N), 0(13C)",4
230831_Std_4uMStdsMix2InH2O_2,"Guanine 0(15N), 0(13C)",4
230831_Std_4uMStdsMix2InH2O_3,"Guanine 0(15N), 0(13C)",4
230831_Std_4uMStdsMix2InMatrix_1,"Guanine 0(15N), 0(13C)",4
230831_Std_4uMStdsMix2InMatrix_2,"Guanine 0(15N), 0(13C)",4
230831_Std_4uMStdsMix2InMatrix_3,"Guanine 0(15N), 0(13C)",4
230831_Std_H2OinMatrix_1,"Guanine 0(15N), 0(13C)",4
230831_Std_H2OinMatrix_2,"Guanine 0(15N), 0(13C)",4
230831_Std_H2OinMatrix_3,"Guanine 0(15N), 0(13C)",4
230831_Poo_G5_NFEX-CatEx_Full1,"Guanine 0(15N), 0(13C)",4
230831_Poo_G5_NFEX-CatEx_Full2,"Guanine 0(15N), 0(13C)",4
230831_Poo_G5_NFEX-CatEx_Full3,"Guanine 0(15N), 0(13C)",4
230831_Poo_G5_NFEX-CatEx_Full4,"Guanine 0(15N), 0(13C)",4
230831_Poo_G5_NFEX-CatEx_Full5,"Guanine 0(15N), 0(13C)",4
230831_Poo_G5_NFEX-CatEx_Full6,"Guanine 0(15N), 0(13C)",4
230831_Poo_G5_NFEX-CatEx_Full7,"Guanine 0(15N), 0(13C)",4
230831_Poo_G5_NFEX-CatEx_Full8,"Guanine 0(15N), 0(13C)",4
230831_Poo_G5_NFEX-CatEx_Full9,"Guanine 0(15N), 0(13C)",4
230831_Poo_G5_NFEX-CatEx_Full10,"Guanine 0(15N), 0(13C)",4
230831_Poo_G5_NFEX-CatEx_Full11,"Guanine 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T0_Metab_A,"Guanine 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T0_Metab_B,"Guanine 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T0_Metab_C,"Guanine 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T6_NH4_Metab_A,"Guanine 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T6_NH4_Metab_B,"Guanine 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T6_NH4_Metab_C,"Guanine 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T6_NO3_Metab_A,"Guanine 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T6_NO3_Metab_B,"Guanine 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T6_NO3_Metab_C,"Guanine 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T6_Urea_Metab_A,"Guanine 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T6_Urea_Metab_B,"Guanine 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T6_Urea_Metab_C,"Guanine 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T12_NH4_Metab_A,"Guanine 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T12_NH4_Metab_B,"Guanine 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T12_NH4_Metab_C,"Guanine 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T12_NO3_Metab_A,"Guanine 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T12_NO3_Metab_B,"Guanine 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T12_NO3_Metab_C,"Guanine 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T12_Urea_Metab_A,"Guanine 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T12_Urea_Metab_B,"Guanine 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T12_Urea_Metab_C,"Guanine 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T24_NH4_Metab_A,"Guanine 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T24_NH4_Metab_B,"Guanine 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T24_NH4_Metab_C,"Guanine 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T24_NO3_Metab_A,"Guanine 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T24_NO3_Metab_B,"Guanine 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T24_NO3_Metab_C,"Guanine 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T24_Urea_Metab_A,"Guanine 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T24_Urea_Metab_B,"Guanine 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T24_Urea_Metab_C,"Guanine 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T24_Urea_Metab_C_2ndInj,"Guanine 0(15N), 0(13C)",4
230831_Smp_LabBlk_1_A,"Guanine 0(15N), 0(13C)",4
230831_Smp_LabBlk_1_B,"Guanine 0(15N), 0(13C)",4
230831_Smp_LabBlk_1_C,"Guanine 0(15N), 0(13C)",4
230831_Smp_LabBlk_1_C_2ndInj,"Guanine 0(15N), 0(13C)",4
230831_Smp_LabBlk_2_A,"Guanine 0(15N), 0(13C)",4
230831_Smp_LabBlk_2_B,"Guanine 0(15N), 0(13C)",4
230831_Smp_LabBlk_2_C,"Guanine 0(15N), 0(13C)",4
230831_Smp_LabBlk_3_A,"Guanine 0(15N), 0(13C)",4
230831_Smp_LabBlk_3_B,"Guanine 0(15N), 0(13C)",4
230831_Smp_LabBlk_3_C,"Guanine 0(15N), 0(13C)",4
230831_Smp_LabBlk_4_A,"Guanine 0(15N), 0(13C)",4
230831_Smp_LabBlk_4_B,"Guanine 0(15N), 0(13C)",4
230831_Smp_LabBlk_4_C,"Guanine 0(15N), 0(13C)",4
230831_Smp_LabBlk_5_A,"Guanine 0(15N), 0(13C)",4
230831_Smp_LabBlk_5_B,"Guanine 0(15N), 0(13C)",4
230831_Smp_LabBlk_5_C,"Guanine 0(15N), 0(13C)",4
230831_Std_4uMStdsMix1InH2O_1,"Guanine 0(15N), 1(13C)",0.041031584844085776
230831_Std_4uMStdsMix1InH2O_2,"Guanine 0(15N), 1(13C)",0.5270549186775332
230831_Std_4uMStdsMix1InH2O_3,"Guanine 0(15N), 1(13C)",NA
230831_Std_4uMStdsMix1InMatrix_1,"Guanine 0(15N), 1(13C)",0.010922399893976704
230831_Std_4uMStdsMix1InMatrix_2,"Guanine 0(15N), 1(13C)",0.016748935701015617
230831_Std_4uMStdsMix1InMatrix_3,"Guanine 0(15N), 1(13C)",3.6571861964353434
230831_Std_4uMStdsMix2InH2O_1,"Guanine 0(15N), 1(13C)",0.21834979823222997
230831_Std_4uMStdsMix2InH2O_2,"Guanine 0(15N), 1(13C)",0.2147109446390358
230831_Std_4uMStdsMix2InH2O_3,"Guanine 0(15N), 1(13C)",0.2115881249368128
230831_Std_4uMStdsMix2InMatrix_1,"Guanine 0(15N), 1(13C)",0.21238615607074793
230831_Std_4uMStdsMix2InMatrix_2,"Guanine 0(15N), 1(13C)",0.21626709704811514
230831_Std_4uMStdsMix2InMatrix_3,"Guanine 0(15N), 1(13C)",0.2151561940440405
230831_Std_H2OinMatrix_1,"Guanine 0(15N), 1(13C)",0.14843295855439206
230831_Std_H2OinMatrix_2,"Guanine 0(15N), 1(13C)",0.18704591622583924
230831_Std_H2OinMatrix_3,"Guanine 0(15N), 1(13C)",0.15008651708984022
230831_Poo_G5_NFEX-CatEx_Full1,"Guanine 0(15N), 1(13C)",0.18138326389680495
230831_Poo_G5_NFEX-CatEx_Full2,"Guanine 0(15N), 1(13C)",0.1852552260455533
230831_Poo_G5_NFEX-CatEx_Full3,"Guanine 0(15N), 1(13C)",60.03070761014686
230831_Poo_G5_NFEX-CatEx_Full4,"Guanine 0(15N), 1(13C)",0.16148329384894247
230831_Poo_G5_NFEX-CatEx_Full5,"Guanine 0(15N), 1(13C)",0.1774355284179722
230831_Poo_G5_NFEX-CatEx_Full6,"Guanine 0(15N), 1(13C)",0.18398524049342999
230831_Poo_G5_NFEX-CatEx_Full7,"Guanine 0(15N), 1(13C)",0.17637150045143504
230831_Poo_G5_NFEX-CatEx_Full8,"Guanine 0(15N), 1(13C)",0.15564226981567128
230831_Poo_G5_NFEX-CatEx_Full9,"Guanine 0(15N), 1(13C)",0.16592586125745867
230831_Poo_G5_NFEX-CatEx_Full10,"Guanine 0(15N), 1(13C)",0.17001837624287403
230831_Poo_G5_NFEX-CatEx_Full11,"Guanine 0(15N), 1(13C)",0.1859293598084929
230831_Smp_G5_NFEX_T0_Metab_A,"Guanine 0(15N), 1(13C)",17.029415751660565
230831_Smp_G5_NFEX_T0_Metab_B,"Guanine 0(15N), 1(13C)",0.08713072362882175
230831_Smp_G5_NFEX_T0_Metab_C,"Guanine 0(15N), 1(13C)",0.12985189251738327
230831_Smp_G5_NFEX_T6_NH4_Metab_A,"Guanine 0(15N), 1(13C)",0.049217655770429795
230831_Smp_G5_NFEX_T6_NH4_Metab_B,"Guanine 0(15N), 1(13C)",0.017571305606210768
230831_Smp_G5_NFEX_T6_NH4_Metab_C,"Guanine 0(15N), 1(13C)",0.04576137076750975
230831_Smp_G5_NFEX_T6_NO3_Metab_A,"Guanine 0(15N), 1(13C)",0.06099735162446349
230831_Smp_G5_NFEX_T6_NO3_Metab_B,"Guanine 0(15N), 1(13C)",NA
230831_Smp_G5_NFEX_T6_NO3_Metab_C,"Guanine 0(15N), 1(13C)",0.04548540230211793
230831_Smp_G5_NFEX_T6_Urea_Metab_A,"Guanine 0(15N), 1(13C)",0.09401686556441906
230831_Smp_G5_NFEX_T6_Urea_Metab_B,"Guanine 0(15N), 1(13C)",0.049137631670332214
230831_Smp_G5_NFEX_T6_Urea_Metab_C,"Guanine 0(15N), 1(13C)",0.08312380707131761
230831_Smp_G5_NFEX_T12_NH4_Metab_A,"Guanine 0(15N), 1(13C)",0.14587837970068804
230831_Smp_G5_NFEX_T12_NH4_Metab_B,"Guanine 0(15N), 1(13C)",0.192140578652906
230831_Smp_G5_NFEX_T12_NH4_Metab_C,"Guanine 0(15N), 1(13C)",8.134679579641459
230831_Smp_G5_NFEX_T12_NO3_Metab_A,"Guanine 0(15N), 1(13C)",601.9777881329605
230831_Smp_G5_NFEX_T12_NO3_Metab_B,"Guanine 0(15N), 1(13C)",0.0358738152783226
230831_Smp_G5_NFEX_T12_NO3_Metab_C,"Guanine 0(15N), 1(13C)",0.02089867886308333
230831_Smp_G5_NFEX_T12_Urea_Metab_A,"Guanine 0(15N), 1(13C)",0.14941185698482376
230831_Smp_G5_NFEX_T12_Urea_Metab_B,"Guanine 0(15N), 1(13C)",0.036537853679524994
230831_Smp_G5_NFEX_T12_Urea_Metab_C,"Guanine 0(15N), 1(13C)",0.033634847860769715
230831_Smp_G5_NFEX_T24_NH4_Metab_A,"Guanine 0(15N), 1(13C)",6.001559509463387
230831_Smp_G5_NFEX_T24_NH4_Metab_B,"Guanine 0(15N), 1(13C)",NA
230831_Smp_G5_NFEX_T24_NH4_Metab_C,"Guanine 0(15N), 1(13C)",0.017633959005590148
230831_Smp_G5_NFEX_T24_NO3_Metab_A,"Guanine 0(15N), 1(13C)",0.013012177026948615
230831_Smp_G5_NFEX_T24_NO3_Metab_B,"Guanine 0(15N), 1(13C)",0.203531180574257
230831_Smp_G5_NFEX_T24_NO3_Metab_C,"Guanine 0(15N), 1(13C)",0.039207969142929136
230831_Smp_G5_NFEX_T24_Urea_Metab_A,"Guanine 0(15N), 1(13C)",0.03519007582520809
230831_Smp_G5_NFEX_T24_Urea_Metab_B,"Guanine 0(15N), 1(13C)",0.036501799537381106
230831_Smp_G5_NFEX_T24_Urea_Metab_C,"Guanine 0(15N), 1(13C)",2.9944561269355763
230831_Smp_G5_NFEX_T24_Urea_Metab_C_2ndInj,"Guanine 0(15N), 1(13C)",NA
230831_Smp_LabBlk_1_A,"Guanine 0(15N), 1(13C)",0.2014462762484057
230831_Smp_LabBlk_1_B,"Guanine 0(15N), 1(13C)",NA
230831_Smp_LabBlk_1_C,"Guanine 0(15N), 1(13C)",NA
230831_Smp_LabBlk_1_C_2ndInj,"Guanine 0(15N), 1(13C)",NA
230831_Smp_LabBlk_2_A,"Guanine 0(15N), 1(13C)",2009.429859755015
230831_Smp_LabBlk_2_B,"Guanine 0(15N), 1(13C)",0.13501200944380123
230831_Smp_LabBlk_2_C,"Guanine 0(15N), 1(13C)",0.17973182824885964
230831_Smp_LabBlk_3_A,"Guanine 0(15N), 1(13C)",0.08589001883262694
230831_Smp_LabBlk_3_B,"Guanine 0(15N), 1(13C)",NA
230831_Smp_LabBlk_3_C,"Guanine 0(15N), 1(13C)",0.09604897690853809
230831_Smp_LabBlk_4_A,"Guanine 0(15N), 1(13C)",0.016387288691025747
230831_Smp_LabBlk_4_B,"Guanine 0(15N), 1(13C)",0.01853644947576288
230831_Smp_LabBlk_4_C,"Guanine 0(15N), 1(13C)",NA
230831_Smp_LabBlk_5_A,"Guanine 0(15N), 1(13C)",NA
230831_Smp_LabBlk_5_B,"Guanine 0(15N), 1(13C)",NA
230831_Smp_LabBlk_5_C,"Guanine 0(15N), 1(13C)",3.4288102535525216
230831_Std_4uMStdsMix1InH2O_1,"Guanine 1(15N), 0(13C)",0.6522568664792426
230831_Std_4uMStdsMix1InH2O_2,"Guanine 1(15N), 0(13C)",3.7489297264471104
230831_Std_4uMStdsMix1InH2O_3,"Guanine 1(15N), 0(13C)",NA
230831_Std_4uMStdsMix1InMatrix_1,"Guanine 1(15N), 0(13C)",0.0074671962645125635
230831_Std_4uMStdsMix1InMatrix_2,"Guanine 1(15N), 0(13C)",0.27893959162259585
230831_Std_4uMStdsMix1InMatrix_3,"Guanine 1(15N), 0(13C)",NA
230831_Std_4uMStdsMix2InH2O_1,"Guanine 1(15N), 0(13C)",0.07195408178507205
230831_Std_4uMStdsMix2InH2O_2,"Guanine 1(15N), 0(13C)",0.0687343599501407
230831_Std_4uMStdsMix2InH2O_3,"Guanine 1(15N), 0(13C)",0.07159841737670525
230831_Std_4uMStdsMix2InMatrix_1,"Guanine 1(15N), 0(13C)",0.07112481838280166
230831_Std_4uMStdsMix2InMatrix_2,"Guanine 1(15N), 0(13C)",0.06933506026113034
230831_Std_4uMStdsMix2InMatrix_3,"Guanine 1(15N), 0(13C)",0.07099059838250868
230831_Std_H2OinMatrix_1,"Guanine 1(15N), 0(13C)",0.020168722586182877
230831_Std_H2OinMatrix_2,"Guanine 1(15N), 0(13C)",0.045079120274328824
230831_Std_H2OinMatrix_3,"Guanine 1(15N), 0(13C)",0.03458752947252328
230831_Poo_G5_NFEX-CatEx_Full1,"Guanine 1(15N), 0(13C)",0.037792690594996896
230831_Poo_G5_NFEX-CatEx_Full2,"Guanine 1(15N), 0(13C)",0.072267193853874
230831_Poo_G5_NFEX-CatEx_Full3,"Guanine 1(15N), 0(13C)",21.534045393858477
230831_Poo_G5_NFEX-CatEx_Full4,"Guanine 1(15N), 0(13C)",0.028639164422677995
230831_Poo_G5_NFEX-CatEx_Full5,"Guanine 1(15N), 0(13C)",0.03779758931529013
230831_Poo_G5_NFEX-CatEx_Full6,"Guanine 1(15N), 0(13C)",0.06273714332285903
230831_Poo_G5_NFEX-CatEx_Full7,"Guanine 1(15N), 0(13C)",0.0521966439929476
230831_Poo_G5_NFEX-CatEx_Full8,"Guanine 1(15N), 0(13C)",0.02664837816761571
230831_Poo_G5_NFEX-CatEx_Full9,"Guanine 1(15N), 0(13C)",0.004680169442630916
230831_Poo_G5_NFEX-CatEx_Full10,"Guanine 1(15N), 0(13C)",0.05684762004970048
230831_Poo_G5_NFEX-CatEx_Full11,"Guanine 1(15N), 0(13C)",0.05722782396131808
230831_Smp_G5_NFEX_T0_Metab_A,"Guanine 1(15N), 0(13C)",1.6827978853192354
230831_Smp_G5_NFEX_T0_Metab_B,"Guanine 1(15N), 0(13C)",0.01802071445687671
230831_Smp_G5_NFEX_T0_Metab_C,"Guanine 1(15N), 0(13C)",0.016897185972627713
230831_Smp_G5_NFEX_T6_NH4_Metab_A,"Guanine 1(15N), 0(13C)",0.01242826167418498
230831_Smp_G5_NFEX_T6_NH4_Metab_B,"Guanine 1(15N), 0(13C)",0.03657599886487281
230831_Smp_G5_NFEX_T6_NH4_Metab_C,"Guanine 1(15N), 0(13C)",0.05704463335633017
230831_Smp_G5_NFEX_T6_NO3_Metab_A,"Guanine 1(15N), 0(13C)",0.013537419372891966
230831_Smp_G5_NFEX_T6_NO3_Metab_B,"Guanine 1(15N), 0(13C)",0.014690130068859985
230831_Smp_G5_NFEX_T6_NO3_Metab_C,"Guanine 1(15N), 0(13C)",0.01318579453228925
230831_Smp_G5_NFEX_T6_Urea_Metab_A,"Guanine 1(15N), 0(13C)",NA
230831_Smp_G5_NFEX_T6_Urea_Metab_B,"Guanine 1(15N), 0(13C)",NA
230831_Smp_G5_NFEX_T6_Urea_Metab_C,"Guanine 1(15N), 0(13C)",0.01171519052484292
230831_Smp_G5_NFEX_T12_NH4_Metab_A,"Guanine 1(15N), 0(13C)",0.12220516820572176
230831_Smp_G5_NFEX_T12_NH4_Metab_B,"Guanine 1(15N), 0(13C)",0.09636802055049756
230831_Smp_G5_NFEX_T12_NH4_Metab_C,"Guanine 1(15N), 0(13C)",1.2793735833505049
230831_Smp_G5_NFEX_T12_NO3_Metab_A,"Guanine 1(15N), 0(13C)",186.84513824168997
230831_Smp_G5_NFEX_T12_NO3_Metab_B,"Guanine 1(15N), 0(13C)",NA
230831_Smp_G5_NFEX_T12_NO3_Metab_C,"Guanine 1(15N), 0(13C)",NA
230831_Smp_G5_NFEX_T12_Urea_Metab_A,"Guanine 1(15N), 0(13C)",NA
230831_Smp_G5_NFEX_T12_Urea_Metab_B,"Guanine 1(15N), 0(13C)",0.010531414165248817
230831_Smp_G5_NFEX_T12_Urea_Metab_C,"Guanine 1(15N), 0(13C)",0.03205682790409332
230831_Smp_G5_NFEX_T24_NH4_Metab_A,"Guanine 1(15N), 0(13C)",3.674487842914865
230831_Smp_G5_NFEX_T24_NH4_Metab_B,"Guanine 1(15N), 0(13C)",0.02521735142465915
230831_Smp_G5_NFEX_T24_NH4_Metab_C,"Guanine 1(15N), 0(13C)",0.18373098720140005
230831_Smp_G5_NFEX_T24_NO3_Metab_A,"Guanine 1(15N), 0(13C)",0.01877118960186344
230831_Smp_G5_NFEX_T24_NO3_Metab_B,"Guanine 1(15N), 0(13C)",0.06667082977192688
230831_Smp_G5_NFEX_T24_NO3_Metab_C,"Guanine 1(15N), 0(13C)",0.03805735138272033
230831_Smp_G5_NFEX_T24_Urea_Metab_A,"Guanine 1(15N), 0(13C)",0.03166104523639144
230831_Smp_G5_NFEX_T24_Urea_Metab_B,"Guanine 1(15N), 0(13C)",0.09032146724229595
230831_Smp_G5_NFEX_T24_Urea_Metab_C,"Guanine 1(15N), 0(13C)",NA
230831_Smp_G5_NFEX_T24_Urea_Metab_C_2ndInj,"Guanine 1(15N), 0(13C)",NA
230831_Smp_LabBlk_1_A,"Guanine 1(15N), 0(13C)",0.06620566241097148
230831_Smp_LabBlk_1_B,"Guanine 1(15N), 0(13C)",NA
230831_Smp_LabBlk_1_C,"Guanine 1(15N), 0(13C)",NA
230831_Smp_LabBlk_1_C_2ndInj,"Guanine 1(15N), 0(13C)",NA
230831_Smp_LabBlk_2_A,"Guanine 1(15N), 0(13C)",652.4496360731404
230831_Smp_LabBlk_2_B,"Guanine 1(15N), 0(13C)",0.021435771317823652
230831_Smp_LabBlk_2_C,"Guanine 1(15N), 0(13C)",0.060765195969269284
230831_Smp_LabBlk_3_A,"Guanine 1(15N), 0(13C)",0.010606975160355244
230831_Smp_LabBlk_3_B,"Guanine 1(15N), 0(13C)",0.012643759854904221
230831_Smp_LabBlk_3_C,"Guanine 1(15N), 0(13C)",0.025136001314816338
230831_Smp_LabBlk_4_A,"Guanine 1(15N), 0(13C)",0.016885102975184363
230831_Smp_LabBlk_4_B,"Guanine 1(15N), 0(13C)",0.013917501454654107
230831_Smp_LabBlk_4_C,"Guanine 1(15N), 0(13C)",NA
230831_Smp_LabBlk_5_A,"Guanine 1(15N), 0(13C)",NA
230831_Smp_LabBlk_5_B,"Guanine 1(15N), 0(13C)",NA
230831_Smp_LabBlk_5_C,"Guanine 1(15N), 0(13C)",4.346614655893006
230831_Std_4uMStdsMix1InH2O_1,"Guanine 1(15N), 1(13C)",NA
230831_Std_4uMStdsMix1InH2O_2,"Guanine 1(15N), 1(13C)",0.05685439698870634
230831_Std_4uMStdsMix1InH2O_3,"Guanine 1(15N), 1(13C)",NA
230831_Std_4uMStdsMix1InMatrix_1,"Guanine 1(15N), 1(13C)",NA
230831_Std_4uMStdsMix1InMatrix_2,"Guanine 1(15N), 1(13C)",0.02745926585429834
230831_Std_4uMStdsMix1InMatrix_3,"Guanine 1(15N), 1(13C)",NA
230831_Std_4uMStdsMix2InH2O_1,"Guanine 1(15N), 1(13C)",0.00515581391900707
230831_Std_4uMStdsMix2InH2O_2,"Guanine 1(15N), 1(13C)",0.005390505486411452
230831_Std_4uMStdsMix2InH2O_3,"Guanine 1(15N), 1(13C)",0.005055851484592742
230831_Std_4uMStdsMix2InMatrix_1,"Guanine 1(15N), 1(13C)",0.0022035626297257946
230831_Std_4uMStdsMix2InMatrix_2,"Guanine 1(15N), 1(13C)",0.003521986626360871
230831_Std_4uMStdsMix2InMatrix_3,"Guanine 1(15N), 1(13C)",0.0028613305810879105
230831_Std_H2OinMatrix_1,"Guanine 1(15N), 1(13C)",0.013056943872836721
230831_Std_H2OinMatrix_2,"Guanine 1(15N), 1(13C)",0.017792369960184264
230831_Std_H2OinMatrix_3,"Guanine 1(15N), 1(13C)",0.005536128426595619
230831_Poo_G5_NFEX-CatEx_Full1,"Guanine 1(15N), 1(13C)",0.004979720611433677
230831_Poo_G5_NFEX-CatEx_Full2,"Guanine 1(15N), 1(13C)",0.0037605012921863826
230831_Poo_G5_NFEX-CatEx_Full3,"Guanine 1(15N), 1(13C)",1.4221183800623054
230831_Poo_G5_NFEX-CatEx_Full4,"Guanine 1(15N), 1(13C)",0.009654859573751244
230831_Poo_G5_NFEX-CatEx_Full5,"Guanine 1(15N), 1(13C)",0.009008782992557028
230831_Poo_G5_NFEX-CatEx_Full6,"Guanine 1(15N), 1(13C)",0.004583977774249999
230831_Poo_G5_NFEX-CatEx_Full7,"Guanine 1(15N), 1(13C)",0.006471001555457915
230831_Poo_G5_NFEX-CatEx_Full8,"Guanine 1(15N), 1(13C)",NA
230831_Poo_G5_NFEX-CatEx_Full9,"Guanine 1(15N), 1(13C)",0.004441669323697169
230831_Poo_G5_NFEX-CatEx_Full10,"Guanine 1(15N), 1(13C)",0.004912129639550848
230831_Poo_G5_NFEX-CatEx_Full11,"Guanine 1(15N), 1(13C)",NA
230831_Smp_G5_NFEX_T0_Metab_A,"Guanine 1(15N), 1(13C)",4.562288193032398
230831_Smp_G5_NFEX_T0_Metab_B,"Guanine 1(15N), 1(13C)",0.018022550682111768
230831_Smp_G5_NFEX_T0_Metab_C,"Guanine 1(15N), 1(13C)",NA
230831_Smp_G5_NFEX_T6_NH4_Metab_A,"Guanine 1(15N), 1(13C)",0.01074544516878035
230831_Smp_G5_NFEX_T6_NH4_Metab_B,"Guanine 1(15N), 1(13C)",0.02359442947913733
230831_Smp_G5_NFEX_T6_NH4_Metab_C,"Guanine 1(15N), 1(13C)",NA
230831_Smp_G5_NFEX_T6_NO3_Metab_A,"Guanine 1(15N), 1(13C)",0.01181246787277831
230831_Smp_G5_NFEX_T6_NO3_Metab_B,"Guanine 1(15N), 1(13C)",0.017976495003792718
230831_Smp_G5_NFEX_T6_NO3_Metab_C,"Guanine 1(15N), 1(13C)",NA
230831_Smp_G5_NFEX_T6_Urea_Metab_A,"Guanine 1(15N), 1(13C)",0.011482762491780844
230831_Smp_G5_NFEX_T6_Urea_Metab_B,"Guanine 1(15N), 1(13C)",0.015015884040076656
230831_Smp_G5_NFEX_T6_Urea_Metab_C,"Guanine 1(15N), 1(13C)",0.023665638607036823
230831_Smp_G5_NFEX_T12_NH4_Metab_A,"Guanine 1(15N), 1(13C)",0.00750488555636632
230831_Smp_G5_NFEX_T12_NH4_Metab_B,"Guanine 1(15N), 1(13C)",NA
230831_Smp_G5_NFEX_T12_NH4_Metab_C,"Guanine 1(15N), 1(13C)",0.9900679991757676
230831_Smp_G5_NFEX_T12_NO3_Metab_A,"Guanine 1(15N), 1(13C)",3.0756446101273687
230831_Smp_G5_NFEX_T12_NO3_Metab_B,"Guanine 1(15N), 1(13C)",0.016574504072447812
230831_Smp_G5_NFEX_T12_NO3_Metab_C,"Guanine 1(15N), 1(13C)",0.01748945765864472
230831_Smp_G5_NFEX_T12_Urea_Metab_A,"Guanine 1(15N), 1(13C)",0.006173991519777419
230831_Smp_G5_NFEX_T12_Urea_Metab_B,"Guanine 1(15N), 1(13C)",0.01158423508834201
230831_Smp_G5_NFEX_T12_Urea_Metab_C,"Guanine 1(15N), 1(13C)",0.018154424121641838
230831_Smp_G5_NFEX_T24_NH4_Metab_A,"Guanine 1(15N), 1(13C)",2.1416318139930532
230831_Smp_G5_NFEX_T24_NH4_Metab_B,"Guanine 1(15N), 1(13C)",0.023261679977462278
230831_Smp_G5_NFEX_T24_NH4_Metab_C,"Guanine 1(15N), 1(13C)",NA
