filename,compound_name,area,cmpd_type,samp_type,day
230810_Smp_G5_NFEX_T12_NO3_Metab_C,"Glycine betaine 1(15N), 0(13C)",17790,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_Urea_Metab_A,"Glycine betaine 1(15N), 0(13C)",84765640,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_Urea_Metab_B,"Glycine betaine 1(15N), 0(13C)",99100768,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_Urea_Metab_C,"Glycine betaine 1(15N), 0(13C)",148727312,Non-IS,Smp,12
230810_Smp_G5_NFEX_T24_NH4_Metab_A,"Glycine betaine 1(15N), 0(13C)",549376192,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NH4_Metab_B,"Glycine betaine 1(15N), 0(13C)",508380992,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NH4_Metab_C,"Glycine betaine 1(15N), 0(13C)",593493888,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NO3_Metab_A,"Glycine betaine 1(15N), 0(13C)",210048400,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NO3_Metab_B,"Glycine betaine 1(15N), 0(13C)",174633776,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NO3_Metab_C,"Glycine betaine 1(15N), 0(13C)",201338928,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_Urea_Metab_A,"Glycine betaine 1(15N), 0(13C)",244591,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_Urea_Metab_B,"Glycine betaine 1(15N), 0(13C)",203683376,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_Urea_Metab_C,"Glycine betaine 1(15N), 0(13C)",284649824,Non-IS,Smp,24
230810_Std_4uMStdsMix1InH2O_1,"Glycine betaine 1(15N), 1(13C)",NA,Non-IS,Std,NA
230810_Std_4uMStdsMix1InH2O_2,"Glycine betaine 1(15N), 1(13C)",NA,Non-IS,Std,NA
230810_Std_4uMStdsMix1InH2O_3,"Glycine betaine 1(15N), 1(13C)",NA,Non-IS,Std,NA
230810_Std_4uMStdsMix1InMatrix_1,"Glycine betaine 1(15N), 1(13C)",5135007,Non-IS,Std,NA
230810_Std_4uMStdsMix1InMatrix_2,"Glycine betaine 1(15N), 1(13C)",4193094,Non-IS,Std,NA
230810_Std_4uMStdsMix1InMatrix_3,"Glycine betaine 1(15N), 1(13C)",4104394,Non-IS,Std,NA
230810_Std_4uMStdsMix2InH2O_1,"Glycine betaine 1(15N), 1(13C)",NA,Non-IS,Std,NA
230810_Std_4uMStdsMix2InH2O_2,"Glycine betaine 1(15N), 1(13C)",NA,Non-IS,Std,NA
230810_Std_4uMStdsMix2InH2O_3,"Glycine betaine 1(15N), 1(13C)",127265,Non-IS,Std,NA
230810_Std_4uMStdsMix2InMatrix_1,"Glycine betaine 1(15N), 1(13C)",5726175,Non-IS,Std,NA
230810_Std_4uMStdsMix2InMatrix_2,"Glycine betaine 1(15N), 1(13C)",4889222,Non-IS,Std,NA
230810_Std_4uMStdsMix2InMatrix_3,"Glycine betaine 1(15N), 1(13C)",5005276,Non-IS,Std,NA
230810_Std_H2OinMatrix_1,"Glycine betaine 1(15N), 1(13C)",6502278,Non-IS,Std,NA
230810_Std_H2OinMatrix_2,"Glycine betaine 1(15N), 1(13C)",4678985,Non-IS,Std,NA
230810_Std_H2OinMatrix_3,"Glycine betaine 1(15N), 1(13C)",4702625,Non-IS,Std,NA
230810_Blk_G5_NFEX_T24_NH4_Blk_A,"Glycine betaine 1(15N), 1(13C)",308172,Non-IS,Blk,24
230810_Blk_G5_NFEX_T24_NH4_Blk_B,"Glycine betaine 1(15N), 1(13C)",285561,Non-IS,Blk,24
230810_Blk_G5_NFEX_T24_NO3_Blk_A,"Glycine betaine 1(15N), 1(13C)",NA,Non-IS,Blk,24
230810_Blk_G5_NFEX_T24_Urea_Blk_A,"Glycine betaine 1(15N), 1(13C)",224315,Non-IS,Blk,24
230810_Poo_G5_NFEX_Full1,"Glycine betaine 1(15N), 1(13C)",8200192,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full2,"Glycine betaine 1(15N), 1(13C)",10288422,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full3,"Glycine betaine 1(15N), 1(13C)",7582649,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full4,"Glycine betaine 1(15N), 1(13C)",8221657,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full5,"Glycine betaine 1(15N), 1(13C)",7855397,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full6,"Glycine betaine 1(15N), 1(13C)",7959639,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full7,"Glycine betaine 1(15N), 1(13C)",8109788,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full8,"Glycine betaine 1(15N), 1(13C)",7614553,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full9,"Glycine betaine 1(15N), 1(13C)",7982501,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full10,"Glycine betaine 1(15N), 1(13C)",7901356,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full11,"Glycine betaine 1(15N), 1(13C)",7879329,Non-IS,Poo,NA
230810_Smp_G5_NFEX_T0_Metab_A,"Glycine betaine 1(15N), 1(13C)",187519,Non-IS,Smp,0
230810_Smp_G5_NFEX_T0_Metab_B,"Glycine betaine 1(15N), 1(13C)",310466,Non-IS,Smp,0
230810_Smp_G5_NFEX_T0_Metab_C,"Glycine betaine 1(15N), 1(13C)",363672,Non-IS,Smp,0
230810_Smp_G5_NFEX_T6_NH4_Metab_A,"Glycine betaine 1(15N), 1(13C)",3557273,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NH4_Metab_B,"Glycine betaine 1(15N), 1(13C)",4220810,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NH4_Metab_C,"Glycine betaine 1(15N), 1(13C)",4420904,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NO3_Metab_A,"Glycine betaine 1(15N), 1(13C)",2445799,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NO3_Metab_B,"Glycine betaine 1(15N), 1(13C)",1207060,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NO3_Metab_C,"Glycine betaine 1(15N), 1(13C)",3053837,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_Urea_Metab_A,"Glycine betaine 1(15N), 1(13C)",1973146,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_Urea_Metab_B,"Glycine betaine 1(15N), 1(13C)",2146520,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_Urea_Metab_C,"Glycine betaine 1(15N), 1(13C)",1862081,Non-IS,Smp,6
230810_Smp_G5_NFEX_T12_NH4_Metab_A,"Glycine betaine 1(15N), 1(13C)",10727960,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NH4_Metab_B,"Glycine betaine 1(15N), 1(13C)",12400601,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NH4_Metab_C,"Glycine betaine 1(15N), 1(13C)",10795694,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NO3_Metab_A,"Glycine betaine 1(15N), 1(13C)",10737572,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NO3_Metab_B,"Glycine betaine 1(15N), 1(13C)",5254513,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NO3_Metab_C,"Glycine betaine 1(15N), 1(13C)",5256449,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_Urea_Metab_A,"Glycine betaine 1(15N), 1(13C)",5362784,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_Urea_Metab_B,"Glycine betaine 1(15N), 1(13C)",6416582,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_Urea_Metab_C,"Glycine betaine 1(15N), 1(13C)",9424731,Non-IS,Smp,12
230810_Smp_G5_NFEX_T24_NH4_Metab_A,"Glycine betaine 1(15N), 1(13C)",29797240,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NH4_Metab_B,"Glycine betaine 1(15N), 1(13C)",27774010,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NH4_Metab_C,"Glycine betaine 1(15N), 1(13C)",32880230,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NO3_Metab_A,"Glycine betaine 1(15N), 1(13C)",11767043,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NO3_Metab_B,"Glycine betaine 1(15N), 1(13C)",9483092,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NO3_Metab_C,"Glycine betaine 1(15N), 1(13C)",11114548,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_Urea_Metab_A,"Glycine betaine 1(15N), 1(13C)",13213037,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_Urea_Metab_B,"Glycine betaine 1(15N), 1(13C)",12462725,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_Urea_Metab_C,"Glycine betaine 1(15N), 1(13C)",16764353,Non-IS,Smp,24
230810_Std_4uMStdsMix1InH2O_1,"Guanine 0(15N), 0(13C)",1680233,Non-IS,Std,NA
230810_Std_4uMStdsMix1InH2O_2,"Guanine 0(15N), 0(13C)",859657,Non-IS,Std,NA
230810_Std_4uMStdsMix1InH2O_3,"Guanine 0(15N), 0(13C)",4777086,Non-IS,Std,NA
230810_Std_4uMStdsMix1InMatrix_1,"Guanine 0(15N), 0(13C)",35593988,Non-IS,Std,NA
230810_Std_4uMStdsMix1InMatrix_2,"Guanine 0(15N), 0(13C)",15719117,Non-IS,Std,NA
230810_Std_4uMStdsMix1InMatrix_3,"Guanine 0(15N), 0(13C)",27083288,Non-IS,Std,NA
230810_Std_4uMStdsMix2InH2O_1,"Guanine 0(15N), 0(13C)",216772832,Non-IS,Std,NA
230810_Std_4uMStdsMix2InH2O_2,"Guanine 0(15N), 0(13C)",181021520,Non-IS,Std,NA
230810_Std_4uMStdsMix2InH2O_3,"Guanine 0(15N), 0(13C)",199271776,Non-IS,Std,NA
230810_Std_4uMStdsMix2InMatrix_1,"Guanine 0(15N), 0(13C)",181944560,Non-IS,Std,NA
230810_Std_4uMStdsMix2InMatrix_2,"Guanine 0(15N), 0(13C)",153300400,Non-IS,Std,NA
230810_Std_4uMStdsMix2InMatrix_3,"Guanine 0(15N), 0(13C)",247740096,Non-IS,Std,NA
230810_Std_H2OinMatrix_1,"Guanine 0(15N), 0(13C)",42725488,Non-IS,Std,NA
230810_Std_H2OinMatrix_2,"Guanine 0(15N), 0(13C)",18127630,Non-IS,Std,NA
230810_Std_H2OinMatrix_3,"Guanine 0(15N), 0(13C)",34669968,Non-IS,Std,NA
230810_Blk_G5_NFEX_T24_NH4_Blk_A,"Guanine 0(15N), 0(13C)",733499,Non-IS,Blk,24
230810_Blk_G5_NFEX_T24_NH4_Blk_B,"Guanine 0(15N), 0(13C)",631934,Non-IS,Blk,24
230810_Blk_G5_NFEX_T24_NO3_Blk_A,"Guanine 0(15N), 0(13C)",746171,Non-IS,Blk,24
230810_Blk_G5_NFEX_T24_Urea_Blk_A,"Guanine 0(15N), 0(13C)",1530141,Non-IS,Blk,24
230810_Poo_G5_NFEX_Full1,"Guanine 0(15N), 0(13C)",38581512,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full2,"Guanine 0(15N), 0(13C)",37869492,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full3,"Guanine 0(15N), 0(13C)",25292414,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full4,"Guanine 0(15N), 0(13C)",33761524,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full5,"Guanine 0(15N), 0(13C)",28007616,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full6,"Guanine 0(15N), 0(13C)",25038504,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full7,"Guanine 0(15N), 0(13C)",26351974,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full8,"Guanine 0(15N), 0(13C)",26888924,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full9,"Guanine 0(15N), 0(13C)",33669444,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full10,"Guanine 0(15N), 0(13C)",35094044,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full11,"Guanine 0(15N), 0(13C)",38510596,Non-IS,Poo,NA
230810_Smp_G5_NFEX_T0_Metab_A,"Guanine 0(15N), 0(13C)",104578520,Non-IS,Smp,0
230810_Smp_G5_NFEX_T0_Metab_B,"Guanine 0(15N), 0(13C)",98709744,Non-IS,Smp,0
230810_Smp_G5_NFEX_T0_Metab_C,"Guanine 0(15N), 0(13C)",101281376,Non-IS,Smp,0
230810_Smp_G5_NFEX_T6_NH4_Metab_A,"Guanine 0(15N), 0(13C)",32721970,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NH4_Metab_B,"Guanine 0(15N), 0(13C)",46207264,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NH4_Metab_C,"Guanine 0(15N), 0(13C)",43572748,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NO3_Metab_A,"Guanine 0(15N), 0(13C)",26839800,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NO3_Metab_B,"Guanine 0(15N), 0(13C)",27617134,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NO3_Metab_C,"Guanine 0(15N), 0(13C)",56306024,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_Urea_Metab_A,"Guanine 0(15N), 0(13C)",25106346,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_Urea_Metab_B,"Guanine 0(15N), 0(13C)",32673194,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_Urea_Metab_C,"Guanine 0(15N), 0(13C)",29840104,Non-IS,Smp,6
230810_Smp_G5_NFEX_T12_NH4_Metab_A,"Guanine 0(15N), 0(13C)",29372964,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NH4_Metab_B,"Guanine 0(15N), 0(13C)",42654720,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NH4_Metab_C,"Guanine 0(15N), 0(13C)",26251400,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NO3_Metab_A,"Guanine 0(15N), 0(13C)",38258376,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NO3_Metab_B,"Guanine 0(15N), 0(13C)",29825910,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NO3_Metab_C,"Guanine 0(15N), 0(13C)",37802320,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_Urea_Metab_A,"Guanine 0(15N), 0(13C)",47572680,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_Urea_Metab_B,"Guanine 0(15N), 0(13C)",24762744,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_Urea_Metab_C,"Guanine 0(15N), 0(13C)",49091660,Non-IS,Smp,12
230810_Smp_G5_NFEX_T24_NH4_Metab_A,"Guanine 0(15N), 0(13C)",21405018,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NH4_Metab_B,"Guanine 0(15N), 0(13C)",26057428,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NH4_Metab_C,"Guanine 0(15N), 0(13C)",30667006,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NO3_Metab_A,"Guanine 0(15N), 0(13C)",30161702,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NO3_Metab_B,"Guanine 0(15N), 0(13C)",43526116,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NO3_Metab_C,"Guanine 0(15N), 0(13C)",41726420,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_Urea_Metab_A,"Guanine 0(15N), 0(13C)",29053824,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_Urea_Metab_B,"Guanine 0(15N), 0(13C)",29675862,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_Urea_Metab_C,"Guanine 0(15N), 0(13C)",46206456,Non-IS,Smp,24
230810_Std_4uMStdsMix1InH2O_1,"Guanine 0(15N), 1(13C)",NA,Non-IS,Std,NA
230810_Std_4uMStdsMix1InH2O_2,"Guanine 0(15N), 1(13C)",26376,Non-IS,Std,NA
230810_Std_4uMStdsMix1InH2O_3,"Guanine 0(15N), 1(13C)",46569,Non-IS,Std,NA
230810_Std_4uMStdsMix1InMatrix_1,"Guanine 0(15N), 1(13C)",1634816,Non-IS,Std,NA
230810_Std_4uMStdsMix1InMatrix_2,"Guanine 0(15N), 1(13C)",595052,Non-IS,Std,NA
230810_Std_4uMStdsMix1InMatrix_3,"Guanine 0(15N), 1(13C)",1082781,Non-IS,Std,NA
230810_Std_4uMStdsMix2InH2O_1,"Guanine 0(15N), 1(13C)",12038895,Non-IS,Std,NA
230810_Std_4uMStdsMix2InH2O_2,"Guanine 0(15N), 1(13C)",10192717,Non-IS,Std,NA
230810_Std_4uMStdsMix2InH2O_3,"Guanine 0(15N), 1(13C)",11095427,Non-IS,Std,NA
230810_Std_4uMStdsMix2InMatrix_1,"Guanine 0(15N), 1(13C)",10373845,Non-IS,Std,NA
230810_Std_4uMStdsMix2InMatrix_2,"Guanine 0(15N), 1(13C)",8904937,Non-IS,Std,NA
230810_Std_4uMStdsMix2InMatrix_3,"Guanine 0(15N), 1(13C)",14357289,Non-IS,Std,NA
230810_Std_H2OinMatrix_1,"Guanine 0(15N), 1(13C)",2139590,Non-IS,Std,NA
230810_Std_H2OinMatrix_2,"Guanine 0(15N), 1(13C)",792841,Non-IS,Std,NA
230810_Std_H2OinMatrix_3,"Guanine 0(15N), 1(13C)",1714938,Non-IS,Std,NA
230810_Blk_G5_NFEX_T24_NH4_Blk_A,"Guanine 0(15N), 1(13C)",NA,Non-IS,Blk,24
230810_Blk_G5_NFEX_T24_NH4_Blk_B,"Guanine 0(15N), 1(13C)",NA,Non-IS,Blk,24
230810_Blk_G5_NFEX_T24_NO3_Blk_A,"Guanine 0(15N), 1(13C)",NA,Non-IS,Blk,24
230810_Blk_G5_NFEX_T24_Urea_Blk_A,"Guanine 0(15N), 1(13C)",17343,Non-IS,Blk,24
230810_Poo_G5_NFEX_Full1,"Guanine 0(15N), 1(13C)",1951170,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full2,"Guanine 0(15N), 1(13C)",2018169,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full3,"Guanine 0(15N), 1(13C)",1215514,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full4,"Guanine 0(15N), 1(13C)",1727231,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full5,"Guanine 0(15N), 1(13C)",1416222,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full6,"Guanine 0(15N), 1(13C)",1210679,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full7,"Guanine 0(15N), 1(13C)",1124489,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full8,"Guanine 0(15N), 1(13C)",1312490,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full9,"Guanine 0(15N), 1(13C)",1613918,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full10,"Guanine 0(15N), 1(13C)",1771238,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full11,"Guanine 0(15N), 1(13C)",1888695,Non-IS,Poo,NA
230810_Smp_G5_NFEX_T0_Metab_A,"Guanine 0(15N), 1(13C)",5380556,Non-IS,Smp,0
230810_Smp_G5_NFEX_T0_Metab_B,"Guanine 0(15N), 1(13C)",5337932,Non-IS,Smp,0
230810_Smp_G5_NFEX_T0_Metab_C,"Guanine 0(15N), 1(13C)",5350747,Non-IS,Smp,0
230810_Smp_G5_NFEX_T6_NH4_Metab_A,"Guanine 0(15N), 1(13C)",1638720,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NH4_Metab_B,"Guanine 0(15N), 1(13C)",2356152,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NH4_Metab_C,"Guanine 0(15N), 1(13C)",2195947,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NO3_Metab_A,"Guanine 0(15N), 1(13C)",1279427,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NO3_Metab_B,"Guanine 0(15N), 1(13C)",1362426,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NO3_Metab_C,"Guanine 0(15N), 1(13C)",2869014,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_Urea_Metab_A,"Guanine 0(15N), 1(13C)",1162883,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_Urea_Metab_B,"Guanine 0(15N), 1(13C)",1574244,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_Urea_Metab_C,"Guanine 0(15N), 1(13C)",1389908,Non-IS,Smp,6
230810_Smp_G5_NFEX_T12_NH4_Metab_A,"Guanine 0(15N), 1(13C)",1406461,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NH4_Metab_B,"Guanine 0(15N), 1(13C)",2136725,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NH4_Metab_C,"Guanine 0(15N), 1(13C)",1203803,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NO3_Metab_A,"Guanine 0(15N), 1(13C)",1868105,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NO3_Metab_B,"Guanine 0(15N), 1(13C)",1523796,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NO3_Metab_C,"Guanine 0(15N), 1(13C)",1871985,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_Urea_Metab_A,"Guanine 0(15N), 1(13C)",2300446,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_Urea_Metab_B,"Guanine 0(15N), 1(13C)",1081311,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_Urea_Metab_C,"Guanine 0(15N), 1(13C)",2309543,Non-IS,Smp,12
230810_Smp_G5_NFEX_T24_NH4_Metab_A,"Guanine 0(15N), 1(13C)",959397,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NH4_Metab_B,"Guanine 0(15N), 1(13C)",1240833,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NH4_Metab_C,"Guanine 0(15N), 1(13C)",1504579,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NO3_Metab_A,"Guanine 0(15N), 1(13C)",1412932,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NO3_Metab_B,"Guanine 0(15N), 1(13C)",2099605,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NO3_Metab_C,"Guanine 0(15N), 1(13C)",1923452,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_Urea_Metab_A,"Guanine 0(15N), 1(13C)",1403119,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_Urea_Metab_B,"Guanine 0(15N), 1(13C)",1349377,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_Urea_Metab_C,"Guanine 0(15N), 1(13C)",2222808,Non-IS,Smp,24
230810_Std_4uMStdsMix1InH2O_1,"Guanine 1(15N), 0(13C)",95546,Non-IS,Std,NA
230810_Std_4uMStdsMix1InH2O_2,"Guanine 1(15N), 0(13C)",23041,Non-IS,Std,NA
230810_Std_4uMStdsMix1InH2O_3,"Guanine 1(15N), 0(13C)",NA,Non-IS,Std,NA
230810_Std_4uMStdsMix1InMatrix_1,"Guanine 1(15N), 0(13C)",2553551,Non-IS,Std,NA
230810_Std_4uMStdsMix1InMatrix_2,"Guanine 1(15N), 0(13C)",888645,Non-IS,Std,NA
230810_Std_4uMStdsMix1InMatrix_3,"Guanine 1(15N), 0(13C)",1811981,Non-IS,Std,NA
230810_Std_4uMStdsMix2InH2O_1,"Guanine 1(15N), 0(13C)",3927596,Non-IS,Std,NA
230810_Std_4uMStdsMix2InH2O_2,"Guanine 1(15N), 0(13C)",3078650,Non-IS,Std,NA
230810_Std_4uMStdsMix2InH2O_3,"Guanine 1(15N), 0(13C)",3541495,Non-IS,Std,NA
230810_Std_4uMStdsMix2InMatrix_1,"Guanine 1(15N), 0(13C)",5013230,Non-IS,Std,NA
230810_Std_4uMStdsMix2InMatrix_2,"Guanine 1(15N), 0(13C)",3937727,Non-IS,Std,NA
230810_Std_4uMStdsMix2InMatrix_3,"Guanine 1(15N), 0(13C)",6293789,Non-IS,Std,NA
230810_Std_H2OinMatrix_1,"Guanine 1(15N), 0(13C)",3158464,Non-IS,Std,NA
230810_Std_H2OinMatrix_2,"Guanine 1(15N), 0(13C)",1288639,Non-IS,Std,NA
230810_Std_H2OinMatrix_3,"Guanine 1(15N), 0(13C)",2656082,Non-IS,Std,NA
230810_Blk_G5_NFEX_T24_NH4_Blk_A,"Guanine 1(15N), 0(13C)",15454,Non-IS,Blk,24
230810_Blk_G5_NFEX_T24_NH4_Blk_B,"Guanine 1(15N), 0(13C)",NA,Non-IS,Blk,24
230810_Blk_G5_NFEX_T24_NO3_Blk_A,"Guanine 1(15N), 0(13C)",NA,Non-IS,Blk,24
230810_Blk_G5_NFEX_T24_Urea_Blk_A,"Guanine 1(15N), 0(13C)",14732,Non-IS,Blk,24
230810_Poo_G5_NFEX_Full1,"Guanine 1(15N), 0(13C)",2954939,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full2,"Guanine 1(15N), 0(13C)",2691247,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full3,"Guanine 1(15N), 0(13C)",1863818,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full4,"Guanine 1(15N), 0(13C)",2544002,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full5,"Guanine 1(15N), 0(13C)",2011372,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full6,"Guanine 1(15N), 0(13C)",1789037,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full7,"Guanine 1(15N), 0(13C)",1817248,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full8,"Guanine 1(15N), 0(13C)",1934503,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full9,"Guanine 1(15N), 0(13C)",2340187,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full10,"Guanine 1(15N), 0(13C)",2354152,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full11,"Guanine 1(15N), 0(13C)",2725053,Non-IS,Poo,NA
230810_Smp_G5_NFEX_T0_Metab_A,"Guanine 1(15N), 0(13C)",1775880,Non-IS,Smp,0
230810_Smp_G5_NFEX_T0_Metab_B,"Guanine 1(15N), 0(13C)",1558486,Non-IS,Smp,0
230810_Smp_G5_NFEX_T0_Metab_C,"Guanine 1(15N), 0(13C)",1741133,Non-IS,Smp,0
230810_Smp_G5_NFEX_T6_NH4_Metab_A,"Guanine 1(15N), 0(13C)",2038086,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NH4_Metab_B,"Guanine 1(15N), 0(13C)",3257961,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NH4_Metab_C,"Guanine 1(15N), 0(13C)",3033015,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NO3_Metab_A,"Guanine 1(15N), 0(13C)",978054,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NO3_Metab_B,"Guanine 1(15N), 0(13C)",997887,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NO3_Metab_C,"Guanine 1(15N), 0(13C)",2065871,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_Urea_Metab_A,"Guanine 1(15N), 0(13C)",1291594,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_Urea_Metab_B,"Guanine 1(15N), 0(13C)",1739344,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_Urea_Metab_C,"Guanine 1(15N), 0(13C)",1923340,Non-IS,Smp,6
