compound_name,filename,nM,hour
"Glycine betaine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T0_Metab_A,NA,T0
"Glycine betaine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T0_Metab_B,NA,T0
"Glycine betaine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T0_Metab_C,NA,T0
"Glycine betaine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_A,0.0020266666080235828,T6
"Glycine betaine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_B,0.0026685937080891103,T6
"Glycine betaine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_C,0.0050579794040139115,T6
"Glycine betaine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_A,3.5411724837454e-4,T6
"Glycine betaine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_B,2.628627675741949e-4,T6
"Glycine betaine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_C,0.003417088665954131,T6
"Glycine betaine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_A,2.2435109724872738e-4,T6
"Glycine betaine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_B,3.084154306354848e-4,T6
"Glycine betaine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_C,NA,T6
"Glycine betaine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_A,0.013601698724482693,T12
"Glycine betaine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_B,0.018091122677274724,T12
"Glycine betaine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_C,0.006986738706837156,T12
"Glycine betaine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_A,6.703393318414888e-4,T12
"Glycine betaine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_B,6.630953775967326e-4,T12
"Glycine betaine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_C,0.004645290173327063,T12
"Glycine betaine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_A,0.002517047666864452,T12
"Glycine betaine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_B,6.931381881947494e-4,T12
"Glycine betaine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_C,0.0024659110884042096,T12
"Glycine betaine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_A,0.023652129344740747,T24
"Glycine betaine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_B,0.022241332975142164,T24
"Glycine betaine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_C,0.029702252150147285,T24
"Glycine betaine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_A,0.0026388635775378153,T24
"Glycine betaine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_B,0.007784529834807537,T24
"Glycine betaine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_C,0.005752106269602613,T24
"Glycine betaine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_A,0.007779170970513923,T24
"Glycine betaine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_B,1.504528911560083e-4,T24
"Glycine betaine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_C,0.0015938392675824554,T24
"Glycine betaine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_C_2ndInj,0.001147974918106662,T24
"Glycine betaine 1(15N), 1(13C)",230831_Smp_LabBlk_1_A,NA,NA
"Glycine betaine 1(15N), 1(13C)",230831_Smp_LabBlk_1_B,1.2485339797156157e-4,NA
"Glycine betaine 1(15N), 1(13C)",230831_Smp_LabBlk_1_C,8.666385042437691e-4,NA
"Glycine betaine 1(15N), 1(13C)",230831_Smp_LabBlk_1_C_2ndInj,NA,NA
"Glycine betaine 1(15N), 1(13C)",230831_Smp_LabBlk_2_A,3.337825700724185e-4,NA
"Glycine betaine 1(15N), 1(13C)",230831_Smp_LabBlk_2_B,NA,NA
"Glycine betaine 1(15N), 1(13C)",230831_Smp_LabBlk_2_C,NA,NA
"Glycine betaine 1(15N), 1(13C)",230831_Smp_LabBlk_3_A,NA,NA
"Glycine betaine 1(15N), 1(13C)",230831_Smp_LabBlk_3_B,NA,NA
"Glycine betaine 1(15N), 1(13C)",230831_Smp_LabBlk_3_C,NA,NA
"Glycine betaine 1(15N), 1(13C)",230831_Smp_LabBlk_4_A,NA,NA
"Glycine betaine 1(15N), 1(13C)",230831_Smp_LabBlk_4_B,NA,NA
"Glycine betaine 1(15N), 1(13C)",230831_Smp_LabBlk_4_C,NA,NA
"Glycine betaine 1(15N), 1(13C)",230831_Smp_LabBlk_5_A,NA,NA
"Glycine betaine 1(15N), 1(13C)",230831_Smp_LabBlk_5_B,NA,NA
"Glycine betaine 1(15N), 1(13C)",230831_Smp_LabBlk_5_C,1.2024410255697261e-4,NA
"Guanine 0(15N), 0(13C)",230831_Std_4uMStdsMix1InH2O_1,20.4483422153802,NA
"Guanine 0(15N), 0(13C)",230831_Std_4uMStdsMix1InH2O_2,2.22057557068561,NA
"Guanine 0(15N), 0(13C)",230831_Std_4uMStdsMix1InH2O_3,NA,NA
"Guanine 0(15N), 0(13C)",230831_Std_4uMStdsMix1InMatrix_1,0.4451412684223391,NA
"Guanine 0(15N), 0(13C)",230831_Std_4uMStdsMix1InMatrix_2,0.506227386785182,NA
"Guanine 0(15N), 0(13C)",230831_Std_4uMStdsMix1InMatrix_3,9.995560061416499e-4,NA
"Guanine 0(15N), 0(13C)",230831_Std_4uMStdsMix2InH2O_1,460202.6049985424,NA
"Guanine 0(15N), 0(13C)",230831_Std_4uMStdsMix2InH2O_2,480231.50475216034,NA
"Guanine 0(15N), 0(13C)",230831_Std_4uMStdsMix2InH2O_3,155306.14846762738,NA
"Guanine 0(15N), 0(13C)",230831_Std_4uMStdsMix2InMatrix_1,47.21509012492814,NA
"Guanine 0(15N), 0(13C)",230831_Std_4uMStdsMix2InMatrix_2,62.79876903212838,NA
"Guanine 0(15N), 0(13C)",230831_Std_4uMStdsMix2InMatrix_3,58.48383230931944,NA
"Guanine 0(15N), 0(13C)",230831_Std_H2OinMatrix_1,0.3283826732907344,NA
"Guanine 0(15N), 0(13C)",230831_Std_H2OinMatrix_2,0.28257665607363586,NA
"Guanine 0(15N), 0(13C)",230831_Std_H2OinMatrix_3,0.3139927631357077,NA
"Guanine 0(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full1,0.2965570938349172,NA
"Guanine 0(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full2,0.28236077924009223,NA
"Guanine 0(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full3,8.306506199272199e-4,NA
"Guanine 0(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full4,0.26954254837388103,NA
"Guanine 0(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full5,0.2949730377819709,NA
"Guanine 0(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full6,0.25151823072914503,NA
"Guanine 0(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full7,0.2473667843296062,NA
"Guanine 0(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full8,0.264379025898964,NA
"Guanine 0(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full9,0.2881460745337786,NA
"Guanine 0(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full10,0.2820194315704048,NA
"Guanine 0(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full11,0.3131420073907586,NA
"Guanine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T0_Metab_A,5.354228508945171e-4,T0
"Guanine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T0_Metab_B,0.09252583817190899,T0
"Guanine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T0_Metab_C,0.13884311003230648,T0
"Guanine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_A,0.11866892414929611,T6
"Guanine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_B,0.07015111218485394,T6
"Guanine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_C,0.10644510861221196,T6
"Guanine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_A,0.13046110801041136,T6
"Guanine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_B,0.07637442150924437,T6
"Guanine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_C,0.1012547091111552,T6
"Guanine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_A,0.08325000378057126,T6
"Guanine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_B,0.08857613171831125,T6
"Guanine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_C,0.08562751495046388,T6
"Guanine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_A,0.15446569466699722,T12
"Guanine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_B,0.40904417755767636,T12
"Guanine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_C,9.125083545089817e-4,T12
"Guanine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_A,0.0013451919074901517,T12
"Guanine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_B,0.08933521684706712,T12
"Guanine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_C,0.14388520096241028,T12
"Guanine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_A,0.16083411624342148,T12
"Guanine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_B,0.08690687961259443,T12
"Guanine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_C,0.07348027071290587,T12
"Guanine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_A,6.218699748997005e-4,T24
"Guanine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_B,0.11582194660124227,T24
"Guanine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_C,0.08207514213034632,T24
"Guanine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_A,0.1402195539570585,T24
"Guanine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_B,1.2787511627231152,T24
"Guanine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_C,0.1002049351788091,T24
"Guanine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_A,0.08405661694452948,T24
"Guanine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_B,0.0783301397702141,T24
"Guanine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_C,0.00363746601683578,T24
"Guanine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_C_2ndInj,0.19015306373768984,T24
"Guanine 0(15N), 0(13C)",230831_Smp_LabBlk_1_A,1.3739041944935984,NA
"Guanine 0(15N), 0(13C)",230831_Smp_LabBlk_1_B,6.438637020813242e-4,NA
"Guanine 0(15N), 0(13C)",230831_Smp_LabBlk_1_C,0.09658590390572079,NA
"Guanine 0(15N), 0(13C)",230831_Smp_LabBlk_1_C_2ndInj,0.002583035018459435,NA
"Guanine 0(15N), 0(13C)",230831_Smp_LabBlk_2_A,0.001232435100255421,NA
"Guanine 0(15N), 0(13C)",230831_Smp_LabBlk_2_B,0.18823417880965682,NA
"Guanine 0(15N), 0(13C)",230831_Smp_LabBlk_2_C,0.2812971857537306,NA
"Guanine 0(15N), 0(13C)",230831_Smp_LabBlk_3_A,0.10062205802747637,NA
"Guanine 0(15N), 0(13C)",230831_Smp_LabBlk_3_B,0.1163848367887239,NA
"Guanine 0(15N), 0(13C)",230831_Smp_LabBlk_3_C,0.09408537015444496,NA
"Guanine 0(15N), 0(13C)",230831_Smp_LabBlk_4_A,0.08695016677351898,NA
"Guanine 0(15N), 0(13C)",230831_Smp_LabBlk_4_B,0.06198859285883673,NA
"Guanine 0(15N), 0(13C)",230831_Smp_LabBlk_4_C,0.05605268390344487,NA
"Guanine 0(15N), 0(13C)",230831_Smp_LabBlk_5_A,0.036763227967329934,NA
"Guanine 0(15N), 0(13C)",230831_Smp_LabBlk_5_B,0.0492210076173597,NA
"Guanine 0(15N), 0(13C)",230831_Smp_LabBlk_5_C,3.152157414461693e-4,NA
"Guanine 0(15N), 1(13C)",230831_Std_4uMStdsMix1InH2O_1,0.2097569721328184,NA
"Guanine 0(15N), 1(13C)",230831_Std_4uMStdsMix1InH2O_2,0.29259131920625525,NA
"Guanine 0(15N), 1(13C)",230831_Std_4uMStdsMix1InH2O_3,NA,NA
"Guanine 0(15N), 1(13C)",230831_Std_4uMStdsMix1InMatrix_1,0.0012155027357552033,NA
"Guanine 0(15N), 1(13C)",230831_Std_4uMStdsMix1InMatrix_2,0.0021196924878395446,NA
"Guanine 0(15N), 1(13C)",230831_Std_4uMStdsMix1InMatrix_3,9.138906070563208e-4,NA
"Guanine 0(15N), 1(13C)",230831_Std_4uMStdsMix2InH2O_1,25121.28648684459,NA
"Guanine 0(15N), 1(13C)",230831_Std_4uMStdsMix2InH2O_2,25777.74000769049,NA
"Guanine 0(15N), 1(13C)",230831_Std_4uMStdsMix2InH2O_3,8215.234186355887,NA
"Guanine 0(15N), 1(13C)",230831_Std_4uMStdsMix2InMatrix_1,2.506957875041854,NA
"Guanine 0(15N), 1(13C)",230831_Std_4uMStdsMix2InMatrix_2,3.3953268691933682,NA
"Guanine 0(15N), 1(13C)",230831_Std_4uMStdsMix2InMatrix_3,3.1457896931957645,NA
"Guanine 0(15N), 1(13C)",230831_Std_H2OinMatrix_1,0.01218570293363601,NA
"Guanine 0(15N), 1(13C)",230831_Std_H2OinMatrix_2,0.013213702384831771,NA
"Guanine 0(15N), 1(13C)",230831_Std_H2OinMatrix_3,0.011781520052613384,NA
"Guanine 0(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full1,0.01344762340288208,NA
"Guanine 0(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full2,0.01307720249613046,NA
"Guanine 0(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full3,0.01246613612275954,NA
"Guanine 0(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full4,0.010881654635963054,NA
"Guanine 0(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full5,0.01308467420697462,NA
"Guanine 0(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full6,0.01156891054229594,NA
"Guanine 0(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full7,0.010907112728514795,NA
"Guanine 0(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full8,0.010287137920642724,NA
"Guanine 0(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full9,0.011952721396243274,NA
"Guanine 0(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full10,0.011987121456134639,NA
"Guanine 0(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full11,0.014555573240827523,NA
"Guanine 0(15N), 1(13C)",230831_Smp_G5_NFEX_T0_Metab_A,0.002279484582705524,T0
"Guanine 0(15N), 1(13C)",230831_Smp_G5_NFEX_T0_Metab_B,0.002015460808570422,T0
"Guanine 0(15N), 1(13C)",230831_Smp_G5_NFEX_T0_Metab_C,0.0045072601501735705,T0
"Guanine 0(15N), 1(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_A,0.001460151564856825,T6
"Guanine 0(15N), 1(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_B,3.0816165770391113e-4,T6
"Guanine 0(15N), 1(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_C,0.0012177685203978194,T6
"Guanine 0(15N), 1(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_A,0.001989445519657044,T6
"Guanine 0(15N), 1(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_B,NA,T6
"Guanine 0(15N), 1(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_C,0.001151402794726205,T6
"Guanine 0(15N), 1(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_A,0.0019567261034188366,T6
"Guanine 0(15N), 1(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_B,0.0010881053337893022,T6
"Guanine 0(15N), 1(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_C,0.001779421258184681,T6
"Guanine 0(15N), 1(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_A,0.005633301314340691,T12
"Guanine 0(15N), 1(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_B,0.01964849624263349,T12
"Guanine 0(15N), 1(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_C,0.0018557407694191107,T12
"Guanine 0(15N), 1(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_A,0.20244391227131994,T12
"Guanine 0(15N), 1(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_B,8.011987667551448e-4,T12
"Guanine 0(15N), 1(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_C,7.517526520159052e-4,T12
"Guanine 0(15N), 1(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_A,0.006007630993610652,T12
"Guanine 0(15N), 1(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_B,7.938477127572675e-4,T12
"Guanine 0(15N), 1(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_C,6.178744315491906e-4,T12
"Guanine 0(15N), 1(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_A,9.330474153772637e-4,T24
"Guanine 0(15N), 1(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_B,NA,T24
"Guanine 0(15N), 1(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_C,3.618274229261278e-4,T24
"Guanine 0(15N), 1(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_A,4.5614041468225463e-4,T24
"Guanine 0(15N), 1(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_B,0.06506643345243486,T24
"Guanine 0(15N), 1(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_C,9.822080016149903e-4,T24
"Guanine 0(15N), 1(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_A,7.394896809721161e-4,T24
"Guanine 0(15N), 1(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_B,7.147977649068496e-4,T24
"Guanine 0(15N), 1(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_C,0.002723058100158462,T24
"Guanine 0(15N), 1(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_C_2ndInj,NA,T24
"Guanine 0(15N), 1(13C)",230831_Smp_LabBlk_1_A,0.06919197097570018,NA
"Guanine 0(15N), 1(13C)",230831_Smp_LabBlk_1_B,NA,NA
"Guanine 0(15N), 1(13C)",230831_Smp_LabBlk_1_C,NA,NA
"Guanine 0(15N), 1(13C)",230831_Smp_LabBlk_1_C_2ndInj,NA,NA
"Guanine 0(15N), 1(13C)",230831_Smp_LabBlk_2_A,0.6191229726658523,NA
"Guanine 0(15N), 1(13C)",230831_Smp_LabBlk_2_B,0.006353468681773888,NA
"Guanine 0(15N), 1(13C)",230831_Smp_LabBlk_2_C,0.01263951436919427,NA
"Guanine 0(15N), 1(13C)",230831_Smp_LabBlk_3_A,0.002160607614739406,NA
"Guanine 0(15N), 1(13C)",230831_Smp_LabBlk_3_B,NA,NA
"Guanine 0(15N), 1(13C)",230831_Smp_LabBlk_3_C,0.0022592008863488856,NA
"Guanine 0(15N), 1(13C)",230831_Smp_LabBlk_4_A,3.5621937116262257e-4,NA
"Guanine 0(15N), 1(13C)",230831_Smp_LabBlk_4_B,2.8726210490036567e-4,NA
"Guanine 0(15N), 1(13C)",230831_Smp_LabBlk_4_C,NA,NA
"Guanine 0(15N), 1(13C)",230831_Smp_LabBlk_5_A,NA,NA
"Guanine 0(15N), 1(13C)",230831_Smp_LabBlk_5_B,NA,NA
"Guanine 0(15N), 1(13C)",230831_Smp_LabBlk_5_C,2.7020374158794654e-4,NA
"Guanine 1(15N), 0(13C)",230831_Std_4uMStdsMix1InH2O_1,3.334392904524776,NA
"Guanine 1(15N), 0(13C)",230831_Std_4uMStdsMix1InH2O_2,2.081195441691385,NA
"Guanine 1(15N), 0(13C)",230831_Std_4uMStdsMix1InH2O_3,NA,NA
"Guanine 1(15N), 0(13C)",230831_Std_4uMStdsMix1InMatrix_1,8.309893041859187e-4,NA
"Guanine 1(15N), 0(13C)",230831_Std_4uMStdsMix1InMatrix_2,0.03530171513450814,NA
"Guanine 1(15N), 0(13C)",230831_Std_4uMStdsMix1InMatrix_3,NA,NA
"Guanine 1(15N), 0(13C)",230831_Std_4uMStdsMix2InH2O_1,8278.363969442084,NA
"Guanine 1(15N), 0(13C)",230831_Std_4uMStdsMix2InH2O_2,8252.101276758174,NA
"Guanine 1(15N), 0(13C)",230831_Std_4uMStdsMix2InH2O_3,2779.9186097884344,NA
"Guanine 1(15N), 0(13C)",230831_Std_4uMStdsMix2InMatrix_1,0.8395411775157814,NA
"Guanine 1(15N), 0(13C)",230831_Std_4uMStdsMix2InMatrix_2,1.0885391087918566,NA
"Guanine 1(15N), 0(13C)",230831_Std_4uMStdsMix2InMatrix_3,1.0379505628352204,NA
"Guanine 1(15N), 0(13C)",230831_Std_H2OinMatrix_1,0.0016557647599274867,NA
"Guanine 1(15N), 0(13C)",230831_Std_H2OinMatrix_2,0.00318457676646527,NA
"Guanine 1(15N), 0(13C)",230831_Std_H2OinMatrix_3,0.0027150584872788273,NA
"Guanine 1(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full1,0.0028019226227636216,NA
"Guanine 1(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full2,0.0051013552925186665,NA
"Guanine 1(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full3,0.00447181703898736,NA
"Guanine 1(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full4,0.0019298683404468037,NA
"Guanine 1(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full5,0.002787317435291624,NA
"Guanine 1(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full6,0.003944883822391576,NA
"Guanine 1(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full7,0.0032279289943331763,NA
"Guanine 1(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full8,0.001761318065435365,NA
"Guanine 1(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full9,3.371431132617602e-4,NA
"Guanine 1(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full10,0.00400803337313672,NA
"Guanine 1(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full11,0.004480108918463024,NA
"Guanine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T0_Metab_A,2.252521103092224e-4,T0
"Guanine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T0_Metab_B,4.1684542739478883e-4,T0
"Guanine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T0_Metab_C,5.865144628084738e-4,T0
"Guanine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_A,3.687121104803653e-4,T6
"Guanine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_B,6.414617499106957e-4,T6
"Guanine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_C,0.0015180305483395936,T6
"Guanine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_A,4.415266827472735e-4,T6
"Guanine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_B,2.804875464761844e-4,T6
"Guanine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_C,3.3378094744160216e-4,T6
"Guanine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_A,NA,T6
"Guanine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_B,NA,T6
"Guanine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_C,2.5078566295338e-4,T6
"Guanine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_A,0.004719126549698513,T12
"Guanine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_B,0.00985469442723488,T12
"Guanine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_C,2.918597708363572e-4,T12
"Guanine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_A,0.06283564197915002,T12
"Guanine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_B,NA,T12
"Guanine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_C,NA,T12
"Guanine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_A,NA,T12
"Guanine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_B,2.2881308575241262e-4,T12
"Guanine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_C,5.888860981474532e-4,T12
"Guanine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_A,5.712634156606803e-4,T24
"Guanine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_B,7.301806825329082e-4,T24
"Guanine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_C,0.0037699367220759366,T24
"Guanine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_A,6.580219583041664e-4,T24
"Guanine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_B,0.021313850272641603,T24
"Guanine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_C,9.533836070956629e-4,T24
"Guanine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_A,6.653300878746937e-4,T24
"Guanine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_B,0.001768723288334964,T24
"Guanine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_C,NA,T24
"Guanine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_C_2ndInj,NA,T24
"Guanine 1(15N), 0(13C)",230831_Smp_LabBlk_1_A,0.022740059321415217,NA
"Guanine 1(15N), 0(13C)",230831_Smp_LabBlk_1_B,NA,NA
"Guanine 1(15N), 0(13C)",230831_Smp_LabBlk_1_C,NA,NA
"Guanine 1(15N), 0(13C)",230831_Smp_LabBlk_1_C_2ndInj,NA,NA
"Guanine 1(15N), 0(13C)",230831_Smp_LabBlk_2_A,0.20102545816135345,NA
"Guanine 1(15N), 0(13C)",230831_Smp_LabBlk_2_B,0.0010087362027905325,NA
"Guanine 1(15N), 0(13C)",230831_Smp_LabBlk_2_C,0.004273269654482345,NA
"Guanine 1(15N), 0(13C)",230831_Smp_LabBlk_3_A,2.668239175203164e-4,NA
