filename,compound_name,bmised_area
230810_Poo_G5_NFEX_Full4,"Dimethylglycine 1(15N), 0(13C)",12747.556164673262
230810_Poo_G5_NFEX_Full5,"Dimethylglycine 1(15N), 0(13C)",12362.004295079494
230810_Poo_G5_NFEX_Full6,"Dimethylglycine 1(15N), 0(13C)",9937.09093304145
230810_Poo_G5_NFEX_Full7,"Dimethylglycine 1(15N), 0(13C)",10068.859727575627
230810_Poo_G5_NFEX_Full8,"Dimethylglycine 1(15N), 0(13C)",13373.021370726654
230810_Poo_G5_NFEX_Full9,"Dimethylglycine 1(15N), 0(13C)",13619.26185086671
230810_Smp_G5_NFEX_T0_Metab_A,"Dimethylglycine 1(15N), 0(13C)",17550.25521220537
230810_Smp_G5_NFEX_T0_Metab_B,"Dimethylglycine 1(15N), 0(13C)",7787.762622402302
230810_Smp_G5_NFEX_T0_Metab_C,"Dimethylglycine 1(15N), 0(13C)",13906.300725679284
230810_Smp_G5_NFEX_T12_NH4_Metab_A,"Dimethylglycine 1(15N), 0(13C)",16630.98355965211
230810_Smp_G5_NFEX_T12_NH4_Metab_B,"Dimethylglycine 1(15N), 0(13C)",14473.539073469632
230810_Smp_G5_NFEX_T12_NH4_Metab_C,"Dimethylglycine 1(15N), 0(13C)",15212.992884763684
230810_Smp_G5_NFEX_T12_NO3_Metab_A,"Dimethylglycine 1(15N), 0(13C)",11675.051385836137
230810_Smp_G5_NFEX_T12_NO3_Metab_B,"Dimethylglycine 1(15N), 0(13C)",12353.065723934196
230810_Smp_G5_NFEX_T12_NO3_Metab_C,"Dimethylglycine 1(15N), 0(13C)",13415.347386315307
230810_Smp_G5_NFEX_T12_Urea_Metab_A,"Dimethylglycine 1(15N), 0(13C)",14696.073493621625
230810_Smp_G5_NFEX_T12_Urea_Metab_B,"Dimethylglycine 1(15N), 0(13C)",12491.649358298084
230810_Smp_G5_NFEX_T12_Urea_Metab_C,"Dimethylglycine 1(15N), 0(13C)",16020.223939234304
230810_Smp_G5_NFEX_T24_NH4_Metab_A,"Dimethylglycine 1(15N), 0(13C)",4716.741107036453
230810_Smp_G5_NFEX_T24_NH4_Metab_B,"Dimethylglycine 1(15N), 0(13C)",14173.258103763146
230810_Smp_G5_NFEX_T24_NH4_Metab_C,"Dimethylglycine 1(15N), 0(13C)",11051.223277025963
230810_Smp_G5_NFEX_T24_NO3_Metab_A,"Dimethylglycine 1(15N), 0(13C)",8685.157219762355
230810_Smp_G5_NFEX_T24_NO3_Metab_B,"Dimethylglycine 1(15N), 0(13C)",11062.803543417225
230810_Smp_G5_NFEX_T24_NO3_Metab_C,"Dimethylglycine 1(15N), 0(13C)",12697.043408620726
230810_Smp_G5_NFEX_T24_Urea_Metab_A,"Dimethylglycine 1(15N), 0(13C)",7451.670141073372
230810_Smp_G5_NFEX_T24_Urea_Metab_B,"Dimethylglycine 1(15N), 0(13C)",15292.780403911223
230810_Smp_G5_NFEX_T24_Urea_Metab_C,"Dimethylglycine 1(15N), 0(13C)",14357.561491440953
230810_Smp_G5_NFEX_T6_NH4_Metab_A,"Dimethylglycine 1(15N), 0(13C)",13058.338367598926
230810_Smp_G5_NFEX_T6_NH4_Metab_B,"Dimethylglycine 1(15N), 0(13C)",13521.618838868899
230810_Smp_G5_NFEX_T6_NH4_Metab_C,"Dimethylglycine 1(15N), 0(13C)",14275.1236394054
230810_Smp_G5_NFEX_T6_NO3_Metab_A,"Dimethylglycine 1(15N), 0(13C)",14099.132791241696
230810_Smp_G5_NFEX_T6_NO3_Metab_B,"Dimethylglycine 1(15N), 0(13C)",12033.771542548275
230810_Smp_G5_NFEX_T6_NO3_Metab_C,"Dimethylglycine 1(15N), 0(13C)",15196.367927185476
230810_Smp_G5_NFEX_T6_Urea_Metab_A,"Dimethylglycine 1(15N), 0(13C)",2765.339962814438
230810_Smp_G5_NFEX_T6_Urea_Metab_B,"Dimethylglycine 1(15N), 0(13C)",12948.697253927918
230810_Smp_G5_NFEX_T6_Urea_Metab_C,"Dimethylglycine 1(15N), 0(13C)",13133.392336527979
230810_Std_4uMStdsMix1InH2O_1,"Dimethylglycine 1(15N), 0(13C)",2594899.5562570193
230810_Std_4uMStdsMix1InH2O_2,"Dimethylglycine 1(15N), 0(13C)",1912061.1978285906
230810_Std_4uMStdsMix1InH2O_3,"Dimethylglycine 1(15N), 0(13C)",2855980.9292592583
230810_Std_4uMStdsMix1InMatrix_1,"Dimethylglycine 1(15N), 0(13C)",35584.97088739977
230810_Std_4uMStdsMix1InMatrix_2,"Dimethylglycine 1(15N), 0(13C)",50300.52049324299
230810_Std_4uMStdsMix1InMatrix_3,"Dimethylglycine 1(15N), 0(13C)",64157.652495803406
230810_Std_4uMStdsMix2InH2O_1,"Dimethylglycine 1(15N), 0(13C)",9289799.088432793
230810_Std_4uMStdsMix2InH2O_2,"Dimethylglycine 1(15N), 0(13C)",20225685.873544227
230810_Std_4uMStdsMix2InH2O_3,"Dimethylglycine 1(15N), 0(13C)",139159894.99102083
230810_Std_4uMStdsMix2InMatrix_1,"Dimethylglycine 1(15N), 0(13C)",25465.704460730172
230810_Std_4uMStdsMix2InMatrix_2,"Dimethylglycine 1(15N), 0(13C)",29633.69827679881
230810_Std_4uMStdsMix2InMatrix_3,"Dimethylglycine 1(15N), 0(13C)",30605.480102313308
230810_Std_H2OinMatrix_1,"Dimethylglycine 1(15N), 0(13C)",20385.25145990067
230810_Std_H2OinMatrix_2,"Dimethylglycine 1(15N), 0(13C)",20432.468135554813
230810_Std_H2OinMatrix_3,"Dimethylglycine 1(15N), 0(13C)",21682.775696900797
230810_Poo_G5_NFEX_Full3,"Dimethylglycine 1(15N), 1(13C)",NA
230810_Std_4uMStdsMix2InH2O_2,"Dimethylglycine 1(15N), 1(13C)",NA
230810_Blk_G5_NFEX_T24_NH4_Blk_A,"Ectoine 0(15N), 0(13C)",41745.11625585874
230810_Blk_G5_NFEX_T24_NH4_Blk_B,"Ectoine 0(15N), 0(13C)",30165.955002065937
230810_Blk_G5_NFEX_T24_NO3_Blk_A,"Ectoine 0(15N), 0(13C)",52984.94109231884
230810_Blk_G5_NFEX_T24_Urea_Blk_A,"Ectoine 0(15N), 0(13C)",26841.957864839635
230810_Poo_G5_NFEX_Full1,"Ectoine 0(15N), 0(13C)",215904.51855587916
230810_Poo_G5_NFEX_Full10,"Ectoine 0(15N), 0(13C)",203459.6972323439
230810_Poo_G5_NFEX_Full11,"Ectoine 0(15N), 0(13C)",195378.61663014998
230810_Poo_G5_NFEX_Full2,"Ectoine 0(15N), 0(13C)",222028.55464262908
230810_Poo_G5_NFEX_Full3,"Ectoine 0(15N), 0(13C)",228674.083095871
230810_Poo_G5_NFEX_Full4,"Ectoine 0(15N), 0(13C)",221604.39458245807
230810_Poo_G5_NFEX_Full5,"Ectoine 0(15N), 0(13C)",215560.06013039735
230810_Poo_G5_NFEX_Full6,"Ectoine 0(15N), 0(13C)",231573.72236549828
230810_Poo_G5_NFEX_Full7,"Ectoine 0(15N), 0(13C)",213280.46296484952
230810_Poo_G5_NFEX_Full8,"Ectoine 0(15N), 0(13C)",200964.7464192086
230810_Poo_G5_NFEX_Full9,"Ectoine 0(15N), 0(13C)",196004.65638431587
230810_Smp_G5_NFEX_T0_Metab_A,"Ectoine 0(15N), 0(13C)",481330.5624804625
230810_Smp_G5_NFEX_T0_Metab_B,"Ectoine 0(15N), 0(13C)",359010.71014698513
230810_Smp_G5_NFEX_T0_Metab_C,"Ectoine 0(15N), 0(13C)",605974.2232340989
230810_Smp_G5_NFEX_T12_NH4_Metab_A,"Ectoine 0(15N), 0(13C)",119336.46829265343
230810_Smp_G5_NFEX_T12_NH4_Metab_B,"Ectoine 0(15N), 0(13C)",63966.62773353573
230810_Smp_G5_NFEX_T12_NH4_Metab_C,"Ectoine 0(15N), 0(13C)",124366.5886614483
230810_Smp_G5_NFEX_T12_NO3_Metab_A,"Ectoine 0(15N), 0(13C)",180147.4394507926
230810_Smp_G5_NFEX_T12_NO3_Metab_B,"Ectoine 0(15N), 0(13C)",162522.96342426274
230810_Smp_G5_NFEX_T12_NO3_Metab_C,"Ectoine 0(15N), 0(13C)",98647.12786006673
230810_Smp_G5_NFEX_T12_Urea_Metab_A,"Ectoine 0(15N), 0(13C)",153614.78089773454
230810_Smp_G5_NFEX_T12_Urea_Metab_B,"Ectoine 0(15N), 0(13C)",138187.25928832561
230810_Smp_G5_NFEX_T12_Urea_Metab_C,"Ectoine 0(15N), 0(13C)",215139.74751510195
230810_Smp_G5_NFEX_T24_NH4_Metab_A,"Ectoine 0(15N), 0(13C)",220336.47724228792
230810_Smp_G5_NFEX_T24_NH4_Metab_B,"Ectoine 0(15N), 0(13C)",120621.63888574632
230810_Smp_G5_NFEX_T24_NH4_Metab_C,"Ectoine 0(15N), 0(13C)",910548.12219699
230810_Smp_G5_NFEX_T24_NO3_Metab_A,"Ectoine 0(15N), 0(13C)",554418.8586206242
230810_Smp_G5_NFEX_T24_NO3_Metab_B,"Ectoine 0(15N), 0(13C)",391592.5174069676
230810_Smp_G5_NFEX_T24_NO3_Metab_C,"Ectoine 0(15N), 0(13C)",357952.4801740647
230810_Smp_G5_NFEX_T24_Urea_Metab_A,"Ectoine 0(15N), 0(13C)",170127.1612617404
230810_Smp_G5_NFEX_T24_Urea_Metab_B,"Ectoine 0(15N), 0(13C)",327911.5208414301
230810_Smp_G5_NFEX_T24_Urea_Metab_C,"Ectoine 0(15N), 0(13C)",196218.2787523558
230810_Smp_G5_NFEX_T6_NH4_Metab_A,"Ectoine 0(15N), 0(13C)",63090.9562603219
230810_Smp_G5_NFEX_T6_NH4_Metab_B,"Ectoine 0(15N), 0(13C)",181719.17084657418
230810_Smp_G5_NFEX_T6_NH4_Metab_C,"Ectoine 0(15N), 0(13C)",188315.02220768758
230810_Smp_G5_NFEX_T6_NO3_Metab_A,"Ectoine 0(15N), 0(13C)",163661.844479949
230810_Smp_G5_NFEX_T6_NO3_Metab_B,"Ectoine 0(15N), 0(13C)",68218.2359686578
230810_Smp_G5_NFEX_T6_NO3_Metab_C,"Ectoine 0(15N), 0(13C)",187674.47887683302
230810_Smp_G5_NFEX_T6_Urea_Metab_A,"Ectoine 0(15N), 0(13C)",106268.50439322686
230810_Smp_G5_NFEX_T6_Urea_Metab_B,"Ectoine 0(15N), 0(13C)",161717.30566023887
230810_Smp_G5_NFEX_T6_Urea_Metab_C,"Ectoine 0(15N), 0(13C)",143487.28174756988
230810_Std_4uMStdsMix1InH2O_1,"Ectoine 0(15N), 0(13C)",2658718.593380922
230810_Std_4uMStdsMix1InH2O_2,"Ectoine 0(15N), 0(13C)",2797994.7038175445
230810_Std_4uMStdsMix1InMatrix_1,"Ectoine 0(15N), 0(13C)",237373.25682902813
230810_Std_4uMStdsMix1InMatrix_2,"Ectoine 0(15N), 0(13C)",216190.06131436306
230810_Std_4uMStdsMix1InMatrix_3,"Ectoine 0(15N), 0(13C)",193741.31757635478
230810_Std_4uMStdsMix2InH2O_1,"Ectoine 0(15N), 0(13C)",9959624834.885368
230810_Std_4uMStdsMix2InH2O_2,"Ectoine 0(15N), 0(13C)",20018047736.218636
230810_Std_4uMStdsMix2InH2O_3,"Ectoine 0(15N), 0(13C)",125274396903.39713
230810_Std_4uMStdsMix2InMatrix_1,"Ectoine 0(15N), 0(13C)",19968022.218243573
230810_Std_4uMStdsMix2InMatrix_2,"Ectoine 0(15N), 0(13C)",25585538.69286416
230810_Std_4uMStdsMix2InMatrix_3,"Ectoine 0(15N), 0(13C)",23212001.11121695
230810_Std_H2OinMatrix_1,"Ectoine 0(15N), 0(13C)",210360.88692982798
230810_Std_H2OinMatrix_2,"Ectoine 0(15N), 0(13C)",207880.3096442383
230810_Std_H2OinMatrix_3,"Ectoine 0(15N), 0(13C)",186020.06511926075
230810_Blk_G5_NFEX_T24_NH4_Blk_A,"Ectoine 0(15N), 1(13C)",1684.6095870502438
230810_Blk_G5_NFEX_T24_NH4_Blk_B,"Ectoine 0(15N), 1(13C)",0
230810_Blk_G5_NFEX_T24_NO3_Blk_A,"Ectoine 0(15N), 1(13C)",2382.7358135549985
230810_Blk_G5_NFEX_T24_Urea_Blk_A,"Ectoine 0(15N), 1(13C)",0
230810_Poo_G5_NFEX_Full1,"Ectoine 0(15N), 1(13C)",14313.810799913672
230810_Poo_G5_NFEX_Full10,"Ectoine 0(15N), 1(13C)",12669.846992048455
230810_Poo_G5_NFEX_Full11,"Ectoine 0(15N), 1(13C)",15814.614018142054
230810_Poo_G5_NFEX_Full2,"Ectoine 0(15N), 1(13C)",16193.846267080045
230810_Poo_G5_NFEX_Full3,"Ectoine 0(15N), 1(13C)",13521.576593477483
230810_Poo_G5_NFEX_Full4,"Ectoine 0(15N), 1(13C)",15642.441908953027
230810_Poo_G5_NFEX_Full5,"Ectoine 0(15N), 1(13C)",15143.837009760005
230810_Poo_G5_NFEX_Full6,"Ectoine 0(15N), 1(13C)",16563.428698882348
230810_Poo_G5_NFEX_Full7,"Ectoine 0(15N), 1(13C)",15710.679424199865
230810_Poo_G5_NFEX_Full8,"Ectoine 0(15N), 1(13C)",15095.841335497867
230810_Poo_G5_NFEX_Full9,"Ectoine 0(15N), 1(13C)",12541.861675266253
230810_Smp_G5_NFEX_T0_Metab_A,"Ectoine 0(15N), 1(13C)",31116.757332959678
230810_Smp_G5_NFEX_T0_Metab_B,"Ectoine 0(15N), 1(13C)",23797.21772459916
230810_Smp_G5_NFEX_T0_Metab_C,"Ectoine 0(15N), 1(13C)",42280.99312593926
230810_Smp_G5_NFEX_T12_NH4_Metab_A,"Ectoine 0(15N), 1(13C)",7976.24356383725
230810_Smp_G5_NFEX_T12_NH4_Metab_B,"Ectoine 0(15N), 1(13C)",7603.1719111708535
230810_Smp_G5_NFEX_T12_NH4_Metab_C,"Ectoine 0(15N), 1(13C)",8655.834345133439
230810_Smp_G5_NFEX_T12_NO3_Metab_A,"Ectoine 0(15N), 1(13C)",10926.271730043947
230810_Smp_G5_NFEX_T12_NO3_Metab_B,"Ectoine 0(15N), 1(13C)",10368.765280621441
230810_Smp_G5_NFEX_T12_NO3_Metab_C,"Ectoine 0(15N), 1(13C)",7498.347282687699
230810_Smp_G5_NFEX_T12_Urea_Metab_A,"Ectoine 0(15N), 1(13C)",11849.981862951989
230810_Smp_G5_NFEX_T12_Urea_Metab_B,"Ectoine 0(15N), 1(13C)",11712.492920122133
230810_Smp_G5_NFEX_T12_Urea_Metab_C,"Ectoine 0(15N), 1(13C)",14342.297505850513
230810_Smp_G5_NFEX_T24_NH4_Metab_A,"Ectoine 0(15N), 1(13C)",14796.255842216606
230810_Smp_G5_NFEX_T24_NH4_Metab_B,"Ectoine 0(15N), 1(13C)",7988.035629001073
230810_Smp_G5_NFEX_T24_NH4_Metab_C,"Ectoine 0(15N), 1(13C)",67555.26634631585
230810_Smp_G5_NFEX_T24_NO3_Metab_A,"Ectoine 0(15N), 1(13C)",36721.50288645327
230810_Smp_G5_NFEX_T24_NO3_Metab_B,"Ectoine 0(15N), 1(13C)",26675.627129543736
230810_Smp_G5_NFEX_T24_NO3_Metab_C,"Ectoine 0(15N), 1(13C)",23841.727091001125
230810_Smp_G5_NFEX_T24_Urea_Metab_A,"Ectoine 0(15N), 1(13C)",11121.582476204621
230810_Smp_G5_NFEX_T24_Urea_Metab_B,"Ectoine 0(15N), 1(13C)",20732.89439741957
230810_Smp_G5_NFEX_T24_Urea_Metab_C,"Ectoine 0(15N), 1(13C)",16400.088985199
230810_Smp_G5_NFEX_T6_NH4_Metab_A,"Ectoine 0(15N), 1(13C)",6943.621633925228
230810_Smp_G5_NFEX_T6_NH4_Metab_B,"Ectoine 0(15N), 1(13C)",10276.386281602081
230810_Smp_G5_NFEX_T6_NH4_Metab_C,"Ectoine 0(15N), 1(13C)",13869.473408391716
230810_Smp_G5_NFEX_T6_NO3_Metab_A,"Ectoine 0(15N), 1(13C)",12210.915825630993
230810_Smp_G5_NFEX_T6_NO3_Metab_B,"Ectoine 0(15N), 1(13C)",5555.5565448538855
230810_Smp_G5_NFEX_T6_NO3_Metab_C,"Ectoine 0(15N), 1(13C)",13308.709000359746
230810_Smp_G5_NFEX_T6_Urea_Metab_A,"Ectoine 0(15N), 1(13C)",8204.453608518368
230810_Smp_G5_NFEX_T6_Urea_Metab_B,"Ectoine 0(15N), 1(13C)",10521.78840896148
230810_Smp_G5_NFEX_T6_Urea_Metab_C,"Ectoine 0(15N), 1(13C)",8504.434770106107
230810_Std_4uMStdsMix1InMatrix_1,"Ectoine 0(15N), 1(13C)",16340.710877206846
230810_Std_4uMStdsMix1InMatrix_2,"Ectoine 0(15N), 1(13C)",14235.843649617009
230810_Std_4uMStdsMix1InMatrix_3,"Ectoine 0(15N), 1(13C)",15115.378968728775
230810_Std_4uMStdsMix2InH2O_1,"Ectoine 0(15N), 1(13C)",690045093.0101773
230810_Std_4uMStdsMix2InH2O_2,"Ectoine 0(15N), 1(13C)",1389042436.357691
230810_Std_4uMStdsMix2InH2O_3,"Ectoine 0(15N), 1(13C)",8727987024.166147
230810_Std_4uMStdsMix2InMatrix_1,"Ectoine 0(15N), 1(13C)",1374594.198527245
230810_Std_4uMStdsMix2InMatrix_2,"Ectoine 0(15N), 1(13C)",1795264.887914414
230810_Std_4uMStdsMix2InMatrix_3,"Ectoine 0(15N), 1(13C)",1630204.8538223545
230810_Std_H2OinMatrix_1,"Ectoine 0(15N), 1(13C)",15304.402285788407
230810_Std_H2OinMatrix_2,"Ectoine 0(15N), 1(13C)",15332.281985488456
230810_Std_H2OinMatrix_3,"Ectoine 0(15N), 1(13C)",9954.060770383214
230810_Blk_G5_NFEX_T24_NH4_Blk_A,"Ectoine 1(15N), 0(13C)",3182.956417088347
230810_Blk_G5_NFEX_T24_NH4_Blk_B,"Ectoine 1(15N), 0(13C)",2641.7589046315975
230810_Blk_G5_NFEX_T24_NO3_Blk_A,"Ectoine 1(15N), 0(13C)",3716.9191250280614
230810_Blk_G5_NFEX_T24_Urea_Blk_A,"Ectoine 1(15N), 0(13C)",10798.362787171629
230810_Poo_G5_NFEX_Full1,"Ectoine 1(15N), 0(13C)",3715.2013329064093
230810_Poo_G5_NFEX_Full10,"Ectoine 1(15N), 0(13C)",2874.930917427549
230810_Poo_G5_NFEX_Full11,"Ectoine 1(15N), 0(13C)",4621.234175319686
230810_Poo_G5_NFEX_Full2,"Ectoine 1(15N), 0(13C)",10582.551273701141
230810_Poo_G5_NFEX_Full3,"Ectoine 1(15N), 0(13C)",10208.677022061607
230810_Poo_G5_NFEX_Full4,"Ectoine 1(15N), 0(13C)",1925.72631287482
230810_Poo_G5_NFEX_Full5,"Ectoine 1(15N), 0(13C)",3864.5700746218213
230810_Poo_G5_NFEX_Full6,"Ectoine 1(15N), 0(13C)",6798.564280611182
230810_Poo_G5_NFEX_Full7,"Ectoine 1(15N), 0(13C)",3270.4241532535393
230810_Poo_G5_NFEX_Full8,"Ectoine 1(15N), 0(13C)",10216.032062405771
230810_Poo_G5_NFEX_Full9,"Ectoine 1(15N), 0(13C)",3660.9699279713977
230810_Smp_G5_NFEX_T0_Metab_A,"Ectoine 1(15N), 0(13C)",420.6079631448202
230810_Smp_G5_NFEX_T0_Metab_B,"Ectoine 1(15N), 0(13C)",0
230810_Smp_G5_NFEX_T0_Metab_C,"Ectoine 1(15N), 0(13C)",8239.488292985932
230810_Smp_G5_NFEX_T12_NH4_Metab_A,"Ectoine 1(15N), 0(13C)",1297.7590447516798
230810_Smp_G5_NFEX_T12_NH4_Metab_B,"Ectoine 1(15N), 0(13C)",1619.5112333482405
230810_Smp_G5_NFEX_T12_NH4_Metab_C,"Ectoine 1(15N), 0(13C)",13044.58106508118
230810_Smp_G5_NFEX_T12_NO3_Metab_A,"Ectoine 1(15N), 0(13C)",0
230810_Smp_G5_NFEX_T12_NO3_Metab_B,"Ectoine 1(15N), 0(13C)",4803.463686848297
230810_Smp_G5_NFEX_T12_NO3_Metab_C,"Ectoine 1(15N), 0(13C)",7493.665363879575
230810_Smp_G5_NFEX_T12_Urea_Metab_A,"Ectoine 1(15N), 0(13C)",924.4123558082465
230810_Smp_G5_NFEX_T12_Urea_Metab_B,"Ectoine 1(15N), 0(13C)",11892.243259462706
230810_Smp_G5_NFEX_T12_Urea_Metab_C,"Ectoine 1(15N), 0(13C)",16069.931714881475
230810_Smp_G5_NFEX_T24_NH4_Metab_A,"Ectoine 1(15N), 0(13C)",7467.100110334312
230810_Smp_G5_NFEX_T24_NH4_Metab_B,"Ectoine 1(15N), 0(13C)",5059.5550520495135
230810_Smp_G5_NFEX_T24_NH4_Metab_C,"Ectoine 1(15N), 0(13C)",27596.889170785318
230810_Smp_G5_NFEX_T24_NO3_Metab_A,"Ectoine 1(15N), 0(13C)",8137.529411101153
230810_Smp_G5_NFEX_T24_NO3_Metab_B,"Ectoine 1(15N), 0(13C)",12217.6659304379
230810_Smp_G5_NFEX_T24_NO3_Metab_C,"Ectoine 1(15N), 0(13C)",10656.55344433177
230810_Smp_G5_NFEX_T24_Urea_Metab_A,"Ectoine 1(15N), 0(13C)",11186.363209960457
230810_Smp_G5_NFEX_T24_Urea_Metab_B,"Ectoine 1(15N), 0(13C)",4882.153960308171
230810_Smp_G5_NFEX_T24_Urea_Metab_C,"Ectoine 1(15N), 0(13C)",14269.60577547231
230810_Smp_G5_NFEX_T6_NH4_Metab_A,"Ectoine 1(15N), 0(13C)",0
230810_Smp_G5_NFEX_T6_NH4_Metab_B,"Ectoine 1(15N), 0(13C)",0
230810_Smp_G5_NFEX_T6_NH4_Metab_C,"Ectoine 1(15N), 0(13C)",7928.284720814505
230810_Smp_G5_NFEX_T6_NO3_Metab_B,"Ectoine 1(15N), 0(13C)",8089.003161631321
230810_Smp_G5_NFEX_T6_Urea_Metab_A,"Ectoine 1(15N), 0(13C)",8861.069773243533
230810_Std_4uMStdsMix1InH2O_1,"Ectoine 1(15N), 0(13C)",824310.0480074876
230810_Std_4uMStdsMix1InH2O_2,"Ectoine 1(15N), 0(13C)",0
230810_Std_4uMStdsMix1InH2O_3,"Ectoine 1(15N), 0(13C)",0
230810_Std_4uMStdsMix1InMatrix_1,"Ectoine 1(15N), 0(13C)",446.7347621313093
230810_Std_4uMStdsMix1InMatrix_2,"Ectoine 1(15N), 0(13C)",11348.468160532335
230810_Std_4uMStdsMix1InMatrix_3,"Ectoine 1(15N), 0(13C)",0
230810_Std_4uMStdsMix2InH2O_1,"Ectoine 1(15N), 0(13C)",59872722.61730765
230810_Std_4uMStdsMix2InH2O_2,"Ectoine 1(15N), 0(13C)",119228516.530626
230810_Std_4uMStdsMix2InH2O_3,"Ectoine 1(15N), 0(13C)",797027950.4843727
230810_Std_4uMStdsMix2InMatrix_1,"Ectoine 1(15N), 0(13C)",122326.08194466076
230810_Std_4uMStdsMix2InMatrix_2,"Ectoine 1(15N), 0(13C)",167162.95002004332
230810_Std_4uMStdsMix2InMatrix_3,"Ectoine 1(15N), 0(13C)",139154.1148891653
230810_Std_H2OinMatrix_1,"Ectoine 1(15N), 0(13C)",1868.647127186062
230810_Std_H2OinMatrix_2,"Ectoine 1(15N), 0(13C)",3772.5957112765586
230810_Std_H2OinMatrix_3,"Ectoine 1(15N), 0(13C)",2276.0679241893804
230810_Smp_G5_NFEX_T12_Urea_Metab_B,"Ectoine 1(15N), 1(13C)",NA
230810_Smp_G5_NFEX_T24_NH4_Metab_C,"Ectoine 1(15N), 1(13C)",NA
230810_Std_4uMStdsMix2InH2O_1,"Ectoine 1(15N), 1(13C)",NA
230810_Std_4uMStdsMix2InH2O_2,"Ectoine 1(15N), 1(13C)",NA
230810_Std_4uMStdsMix2InH2O_3,"Ectoine 1(15N), 1(13C)",NA
230810_Std_4uMStdsMix2InMatrix_1,"Ectoine 1(15N), 1(13C)",NA
230810_Std_4uMStdsMix2InMatrix_2,"Ectoine 1(15N), 1(13C)",NA
230810_Std_4uMStdsMix2InMatrix_3,"Ectoine 1(15N), 1(13C)",NA
230810_Blk_G5_NFEX_T24_NH4_Blk_A,"Ectoine 2(15N), 0(13C)",0
230810_Poo_G5_NFEX_Full1,"Ectoine 2(15N), 0(13C)",469.5467061031543
230810_Poo_G5_NFEX_Full10,"Ectoine 2(15N), 0(13C)",2666.1595180312916
230810_Poo_G5_NFEX_Full11,"Ectoine 2(15N), 0(13C)",743.7734436380068
230810_Poo_G5_NFEX_Full2,"Ectoine 2(15N), 0(13C)",2351.468361237966
230810_Poo_G5_NFEX_Full3,"Ectoine 2(15N), 0(13C)",2804.9548720360963
230810_Poo_G5_NFEX_Full4,"Ectoine 2(15N), 0(13C)",1909.652680262933
230810_Poo_G5_NFEX_Full5,"Ectoine 2(15N), 0(13C)",2916.2801854157046
230810_Poo_G5_NFEX_Full6,"Ectoine 2(15N), 0(13C)",0
230810_Poo_G5_NFEX_Full7,"Ectoine 2(15N), 0(13C)",2469.0936324563754
230810_Poo_G5_NFEX_Full8,"Ectoine 2(15N), 0(13C)",1929.825124362362
230810_Poo_G5_NFEX_Full9,"Ectoine 2(15N), 0(13C)",262.5982469381656
230810_Smp_G5_NFEX_T12_NH4_Metab_A,"Ectoine 2(15N), 0(13C)",6476.9657682318875
230810_Smp_G5_NFEX_T12_NH4_Metab_B,"Ectoine 2(15N), 0(13C)",3859.438669391616
230810_Smp_G5_NFEX_T12_NH4_Metab_C,"Ectoine 2(15N), 0(13C)",13361.974589559684
230810_Smp_G5_NFEX_T12_NO3_Metab_C,"Ectoine 2(15N), 0(13C)",0
230810_Smp_G5_NFEX_T12_Urea_Metab_C,"Ectoine 2(15N), 0(13C)",7855.409425817559
230810_Smp_G5_NFEX_T24_NH4_Metab_A,"Ectoine 2(15N), 0(13C)",14589.49177327378
230810_Smp_G5_NFEX_T24_NH4_Metab_B,"Ectoine 2(15N), 0(13C)",12909.456936682447
230810_Smp_G5_NFEX_T24_NH4_Metab_C,"Ectoine 2(15N), 0(13C)",23461.7604248887
230810_Smp_G5_NFEX_T24_NO3_Metab_B,"Ectoine 2(15N), 0(13C)",1346.0293342537386
230810_Smp_G5_NFEX_T24_NO3_Metab_C,"Ectoine 2(15N), 0(13C)",4008.6827811248622
230810_Smp_G5_NFEX_T24_Urea_Metab_A,"Ectoine 2(15N), 0(13C)",3903.785478015746
230810_Smp_G5_NFEX_T24_Urea_Metab_B,"Ectoine 2(15N), 0(13C)",285.3123269801975
230810_Smp_G5_NFEX_T6_NH4_Metab_A,"Ectoine 2(15N), 0(13C)",539.4565295261945
230810_Smp_G5_NFEX_T6_NH4_Metab_B,"Ectoine 2(15N), 0(13C)",0
230810_Smp_G5_NFEX_T6_NH4_Metab_C,"Ectoine 2(15N), 0(13C)",6397.950436560735
230810_Std_4uMStdsMix1InMatrix_1,"Ectoine 2(15N), 0(13C)",797.7493282053796
230810_Std_4uMStdsMix1InMatrix_2,"Ectoine 2(15N), 0(13C)",0
230810_Std_4uMStdsMix1InMatrix_3,"Ectoine 2(15N), 0(13C)",0
230810_Std_H2OinMatrix_1,"Ectoine 2(15N), 0(13C)",1493.4153013387495
230810_Std_H2OinMatrix_2,"Ectoine 2(15N), 0(13C)",4259.440422474162
230810_Blk_G5_NFEX_T24_NH4_Blk_A,"Glycine 0(15N), 0(13C)",9930.162434998827
230810_Blk_G5_NFEX_T24_NH4_Blk_B,"Glycine 0(15N), 0(13C)",4789.447239893835
230810_Blk_G5_NFEX_T24_NO3_Blk_A,"Glycine 0(15N), 0(13C)",6583.802772825926
230810_Blk_G5_NFEX_T24_Urea_Blk_A,"Glycine 0(15N), 0(13C)",15084.985774238401
230810_Poo_G5_NFEX_Full1,"Glycine 0(15N), 0(13C)",54541.807566139425
230810_Poo_G5_NFEX_Full10,"Glycine 0(15N), 0(13C)",58589.60796182722
