filename,compound_name,bmised_area
230831_Smp_G5_NFEX_T12_Urea_Metab_B,"Glycine betaine 1(15N), 1(13C)",25548.726094699356
230831_Smp_G5_NFEX_T12_Urea_Metab_C,"Glycine betaine 1(15N), 1(13C)",90892.2463724072
230831_Smp_G5_NFEX_T24_NH4_Metab_A,"Glycine betaine 1(15N), 1(13C)",871805.6290607938
230831_Smp_G5_NFEX_T24_NH4_Metab_B,"Glycine betaine 1(15N), 1(13C)",819804.3822154198
230831_Smp_G5_NFEX_T24_NH4_Metab_C,"Glycine betaine 1(15N), 1(13C)",1094810.1222877572
230831_Smp_G5_NFEX_T24_NO3_Metab_A,"Glycine betaine 1(15N), 1(13C)",97267.18840781768
230831_Smp_G5_NFEX_T24_NO3_Metab_B,"Glycine betaine 1(15N), 1(13C)",286933.8667423599
230831_Smp_G5_NFEX_T24_NO3_Metab_C,"Glycine betaine 1(15N), 1(13C)",212019.75313527137
230831_Smp_G5_NFEX_T24_Urea_Metab_A,"Glycine betaine 1(15N), 1(13C)",286736.3416912979
230831_Smp_G5_NFEX_T24_Urea_Metab_B,"Glycine betaine 1(15N), 1(13C)",5545.618134692163
230831_Smp_G5_NFEX_T24_Urea_Metab_C,"Glycine betaine 1(15N), 1(13C)",58748.11629192652
230831_Smp_G5_NFEX_T24_Urea_Metab_C_2ndInj,"Glycine betaine 1(15N), 1(13C)",42313.779915487
230831_Smp_LabBlk_1_A,"Glycine betaine 1(15N), 1(13C)",NA
230831_Smp_LabBlk_1_B,"Glycine betaine 1(15N), 1(13C)",4602.033650859351
230831_Smp_LabBlk_1_C,"Glycine betaine 1(15N), 1(13C)",31943.86075554526
230831_Smp_LabBlk_1_C_2ndInj,"Glycine betaine 1(15N), 1(13C)",NA
230831_Smp_LabBlk_2_A,"Glycine betaine 1(15N), 1(13C)",12303.058182633275
230831_Smp_LabBlk_2_B,"Glycine betaine 1(15N), 1(13C)",NA
230831_Smp_LabBlk_2_C,"Glycine betaine 1(15N), 1(13C)",NA
230831_Smp_LabBlk_3_A,"Glycine betaine 1(15N), 1(13C)",NA
230831_Smp_LabBlk_3_B,"Glycine betaine 1(15N), 1(13C)",NA
230831_Smp_LabBlk_3_C,"Glycine betaine 1(15N), 1(13C)",NA
230831_Smp_LabBlk_4_A,"Glycine betaine 1(15N), 1(13C)",NA
230831_Smp_LabBlk_4_B,"Glycine betaine 1(15N), 1(13C)",NA
230831_Smp_LabBlk_4_C,"Glycine betaine 1(15N), 1(13C)",NA
230831_Smp_LabBlk_5_A,"Glycine betaine 1(15N), 1(13C)",NA
230831_Smp_LabBlk_5_B,"Glycine betaine 1(15N), 1(13C)",NA
230831_Smp_LabBlk_5_C,"Glycine betaine 1(15N), 1(13C)",4432.137332863091
230831_Std_4uMStdsMix1InH2O_1,"Guanine 0(15N), 0(13C)",415083767.7028184
230831_Std_4uMStdsMix1InH2O_2,"Guanine 0(15N), 0(13C)",45075775.07460456
230831_Std_4uMStdsMix1InH2O_3,"Guanine 0(15N), 0(13C)",NA
230831_Std_4uMStdsMix1InMatrix_1,"Guanine 0(15N), 0(13C)",9035985.064734533
230831_Std_4uMStdsMix1InMatrix_2,"Guanine 0(15N), 0(13C)",10275980.752273336
230831_Std_4uMStdsMix1InMatrix_3,"Guanine 0(15N), 0(13C)",20290.127614706646
230831_Std_4uMStdsMix2InH2O_1,"Guanine 0(15N), 0(13C)",9341717249125.916
230831_Std_4uMStdsMix2InH2O_2,"Guanine 0(15N), 0(13C)",9748286695446.148
230831_Std_4uMStdsMix2InH2O_3,"Guanine 0(15N), 0(13C)",3152581298491.2163
230831_Std_4uMStdsMix2InMatrix_1,"Guanine 0(15N), 0(13C)",958425739.1165199
230831_Std_4uMStdsMix2InMatrix_2,"Guanine 0(15N), 0(13C)",1274761023.773792
230831_Std_4uMStdsMix2InMatrix_3,"Guanine 0(15N), 0(13C)",1187171517.8159137
230831_Std_H2OinMatrix_1,"Guanine 0(15N), 0(13C)",6665885.959954203
230831_Std_H2OinMatrix_2,"Guanine 0(15N), 0(13C)",5736063.189498386
230831_Std_H2OinMatrix_3,"Guanine 0(15N), 0(13C)",6373783.154693005
230831_Poo_G5_NFEX-CatEx_Full1,"Guanine 0(15N), 0(13C)",6019854.057186559
230831_Poo_G5_NFEX-CatEx_Full2,"Guanine 0(15N), 0(13C)",5731681.075364966
230831_Poo_G5_NFEX-CatEx_Full3,"Guanine 0(15N), 0(13C)",16861.4934811067
230831_Poo_G5_NFEX-CatEx_Full4,"Guanine 0(15N), 0(13C)",5471482.008507135
230831_Poo_G5_NFEX-CatEx_Full5,"Guanine 0(15N), 0(13C)",5987699.081111538
230831_Poo_G5_NFEX-CatEx_Full6,"Guanine 0(15N), 0(13C)",5105603.855674672
230831_Poo_G5_NFEX-CatEx_Full7,"Guanine 0(15N), 0(13C)",5021333.062727908
230831_Poo_G5_NFEX-CatEx_Full8,"Guanine 0(15N), 0(13C)",5366666.941303562
230831_Poo_G5_NFEX-CatEx_Full9,"Guanine 0(15N), 0(13C)",5849117.596256646
230831_Poo_G5_NFEX-CatEx_Full10,"Guanine 0(15N), 0(13C)",5724752.01112406
230831_Poo_G5_NFEX-CatEx_Full11,"Guanine 0(15N), 0(13C)",6356513.544458163
230831_Smp_G5_NFEX_T0_Metab_A,"Guanine 0(15N), 0(13C)",10868.62357459564
230831_Smp_G5_NFEX_T0_Metab_B,"Guanine 0(15N), 0(13C)",1878194.9711977248
230831_Smp_G5_NFEX_T0_Metab_C,"Guanine 0(15N), 0(13C)",2818395.7713911533
230831_Smp_G5_NFEX_T6_NH4_Metab_A,"Guanine 0(15N), 0(13C)",2408877.1415455276
230831_Smp_G5_NFEX_T6_NH4_Metab_B,"Guanine 0(15N), 0(13C)",1424007.2690259824
230831_Smp_G5_NFEX_T6_NH4_Metab_C,"Guanine 0(15N), 0(13C)",2160744.1948550716
230831_Smp_G5_NFEX_T6_NO3_Metab_A,"Guanine 0(15N), 0(13C)",2648248.33628397
230831_Smp_G5_NFEX_T6_NO3_Metab_B,"Guanine 0(15N), 0(13C)",1550335.0981839425
230831_Smp_G5_NFEX_T6_NO3_Metab_C,"Guanine 0(15N), 0(13C)",2055383.5471268166
230831_Smp_G5_NFEX_T6_Urea_Metab_A,"Guanine 0(15N), 0(13C)",1689903.5074110965
230831_Smp_G5_NFEX_T6_Urea_Metab_B,"Guanine 0(15N), 0(13C)",1798019.3257194145
230831_Smp_G5_NFEX_T6_Urea_Metab_C,"Guanine 0(15N), 0(13C)",1738164.9402333766
230831_Smp_G5_NFEX_T12_NH4_Metab_A,"Guanine 0(15N), 0(13C)",3135520.808869553
230831_Smp_G5_NFEX_T12_NH4_Metab_B,"Guanine 0(15N), 0(13C)",8303245.152550085
230831_Smp_G5_NFEX_T12_NH4_Metab_C,"Guanine 0(15N), 0(13C)",18523.135120704195
230831_Smp_G5_NFEX_T12_NO3_Metab_A,"Guanine 0(15N), 0(13C)",27306.239271777147
230831_Smp_G5_NFEX_T12_NO3_Metab_B,"Guanine 0(15N), 0(13C)",1813428.1012539992
230831_Smp_G5_NFEX_T12_NO3_Metab_C,"Guanine 0(15N), 0(13C)",2920745.8826287044
230831_Smp_G5_NFEX_T12_Urea_Metab_A,"Guanine 0(15N), 0(13C)",3264794.2919920054
230831_Smp_G5_NFEX_T12_Urea_Metab_B,"Guanine 0(15N), 0(13C)",1764134.943015488
230831_Smp_G5_NFEX_T12_Urea_Metab_C,"Guanine 0(15N), 0(13C)",1491586.3250955932
230831_Smp_G5_NFEX_T24_NH4_Metab_A,"Guanine 0(15N), 0(13C)",12623.425874028748
230831_Smp_G5_NFEX_T24_NH4_Metab_B,"Guanine 0(15N), 0(13C)",2351085.944842908
230831_Smp_G5_NFEX_T24_NH4_Metab_C,"Guanine 0(15N), 0(13C)",1666054.8259303006
230831_Smp_G5_NFEX_T24_NO3_Metab_A,"Guanine 0(15N), 0(13C)",2846336.399746247
230831_Smp_G5_NFEX_T24_NO3_Metab_B,"Guanine 0(15N), 0(13C)",25957549.271560904
230831_Smp_G5_NFEX_T24_NO3_Metab_C,"Guanine 0(15N), 0(13C)",2034074.0387820927
230831_Smp_G5_NFEX_T24_Urea_Metab_A,"Guanine 0(15N), 0(13C)",1706277.0612008332
230831_Smp_G5_NFEX_T24_Urea_Metab_B,"Guanine 0(15N), 0(13C)",1590034.497566937
230831_Smp_G5_NFEX_T24_Urea_Metab_C,"Guanine 0(15N), 0(13C)",73837.43304254388
230831_Smp_G5_NFEX_T24_Urea_Metab_C_2ndInj,"Guanine 0(15N), 0(13C)",3859943.7208708175
230831_Smp_LabBlk_1_A,"Guanine 0(15N), 0(13C)",27889074.014233243
230831_Smp_LabBlk_1_B,"Guanine 0(15N), 0(13C)",13069.879627991735
230831_Smp_LabBlk_1_C,"Guanine 0(15N), 0(13C)",1960610.815189427
230831_Smp_LabBlk_1_C_2ndInj,"Guanine 0(15N), 0(13C)",52433.39026104645
230831_Smp_LabBlk_2_A,"Guanine 0(15N), 0(13C)",25017.37302099965
230831_Smp_LabBlk_2_B,"Guanine 0(15N), 0(13C)",3820992.0064811287
230831_Smp_LabBlk_2_C,"Guanine 0(15N), 0(13C)",5710091.041954283
230831_Smp_LabBlk_3_A,"Guanine 0(15N), 0(13C)",2042541.2740130012
230831_Smp_LabBlk_3_B,"Guanine 0(15N), 0(13C)",2362512.131736782
230831_Smp_LabBlk_3_C,"Guanine 0(15N), 0(13C)",1909852.129726556
230831_Smp_LabBlk_4_A,"Guanine 0(15N), 0(13C)",1765013.6351686448
230831_Smp_LabBlk_4_B,"Guanine 0(15N), 0(13C)",1258315.1439576766
230831_Smp_LabBlk_4_C,"Guanine 0(15N), 0(13C)",1137821.2952146847
230831_Smp_LabBlk_5_A,"Guanine 0(15N), 0(13C)",746261.9226960745
230831_Smp_LabBlk_5_B,"Guanine 0(15N), 0(13C)",999144.1397423284
230831_Smp_LabBlk_5_C,"Guanine 0(15N), 0(13C)",6398.608563011115
230831_Std_4uMStdsMix1InH2O_1,"Guanine 0(15N), 1(13C)",4257886.207975246
230831_Std_4uMStdsMix1InH2O_2,"Guanine 0(15N), 1(13C)",5939352.241568121
230831_Std_4uMStdsMix1InH2O_3,"Guanine 0(15N), 1(13C)",NA
230831_Std_4uMStdsMix1InMatrix_1,"Guanine 0(15N), 1(13C)",24673.660578257888
230831_Std_4uMStdsMix1InMatrix_2,"Guanine 0(15N), 1(13C)",43027.93522117506
230831_Std_4uMStdsMix1InMatrix_3,"Guanine 0(15N), 1(13C)",18551.19365910418
230831_Std_4uMStdsMix2InH2O_1,"Guanine 0(15N), 1(13C)",509940519122.2965
230831_Std_4uMStdsMix2InH2O_2,"Guanine 0(15N), 1(13C)",523265961247.84686
230831_Std_4uMStdsMix2InH2O_3,"Guanine 0(15N), 1(13C)",166762191414.65475
230831_Std_4uMStdsMix2InMatrix_1,"Guanine 0(15N), 1(13C)",50889089.65255578
230831_Std_4uMStdsMix2InMatrix_2,"Guanine 0(15N), 1(13C)",68922216.51041032
230831_Std_4uMStdsMix2InMatrix_3,"Guanine 0(15N), 1(13C)",63856826.362689696
230831_Std_H2OinMatrix_1,"Guanine 0(15N), 1(13C)",247359.2936055465
230831_Std_H2OinMatrix_2,"Guanine 0(15N), 1(13C)",268226.7987022589
230831_Std_H2OinMatrix_3,"Guanine 0(15N), 1(13C)",239154.7285934418
230831_Poo_G5_NFEX-CatEx_Full1,"Guanine 0(15N), 1(13C)",272975.19426873035
230831_Poo_G5_NFEX-CatEx_Full2,"Guanine 0(15N), 1(13C)",265455.96830943914
230831_Poo_G5_NFEX-CatEx_Full3,"Guanine 0(15N), 1(13C)",253051.84625867842
230831_Poo_G5_NFEX-CatEx_Full4,"Guanine 0(15N), 1(13C)",220888.23424223994
230831_Poo_G5_NFEX-CatEx_Full5,"Guanine 0(15N), 1(13C)",265607.63761620806
230831_Poo_G5_NFEX-CatEx_Full6,"Guanine 0(15N), 1(13C)",234838.93831262202
230831_Poo_G5_NFEX-CatEx_Full7,"Guanine 0(15N), 1(13C)",221405.01163493024
230831_Poo_G5_NFEX-CatEx_Full8,"Guanine 0(15N), 1(13C)",208820.0560223031
230831_Poo_G5_NFEX-CatEx_Full9,"Guanine 0(15N), 1(13C)",242629.96868876013
230831_Poo_G5_NFEX-CatEx_Full10,"Guanine 0(15N), 1(13C)",243328.26033111
230831_Poo_G5_NFEX-CatEx_Full11,"Guanine 0(15N), 1(13C)",295465.62348378
230831_Smp_G5_NFEX_T0_Metab_A,"Guanine 0(15N), 1(13C)",46271.57737502209
230831_Smp_G5_NFEX_T0_Metab_B,"Guanine 0(15N), 1(13C)",40912.12173911795
230831_Smp_G5_NFEX_T0_Metab_C,"Guanine 0(15N), 1(13C)",91493.50619453289
230831_Smp_G5_NFEX_T6_NH4_Metab_A,"Guanine 0(15N), 1(13C)",29639.821486461173
230831_Smp_G5_NFEX_T6_NH4_Metab_B,"Guanine 0(15N), 1(13C)",6255.416727380282
230831_Smp_G5_NFEX_T6_NH4_Metab_C,"Guanine 0(15N), 1(13C)",24719.65405862682
230831_Smp_G5_NFEX_T6_NO3_Metab_A,"Guanine 0(15N), 1(13C)",40384.03373930345
230831_Smp_G5_NFEX_T6_NO3_Metab_B,"Guanine 0(15N), 1(13C)",NA
230831_Smp_G5_NFEX_T6_NO3_Metab_C,"Guanine 0(15N), 1(13C)",23372.486881554356
230831_Smp_G5_NFEX_T6_Urea_Metab_A,"Guanine 0(15N), 1(13C)",39719.85771827733
230831_Smp_G5_NFEX_T6_Urea_Metab_B,"Guanine 0(15N), 1(13C)",22087.60284083492
230831_Smp_G5_NFEX_T6_Urea_Metab_C,"Guanine 0(15N), 1(13C)",36120.72178752188
230831_Smp_G5_NFEX_T12_NH4_Metab_A,"Guanine 0(15N), 1(13C)",114351.17377892027
230831_Smp_G5_NFEX_T12_NH4_Metab_B,"Guanine 0(15N), 1(13C)",398847.5820769776
230831_Smp_G5_NFEX_T12_NH4_Metab_C,"Guanine 0(15N), 1(13C)",37669.942254332986
230831_Smp_G5_NFEX_T12_NO3_Metab_A,"Guanine 0(15N), 1(13C)",4109437.379763448
230831_Smp_G5_NFEX_T12_NO3_Metab_B,"Guanine 0(15N), 1(13C)",16263.646181226317
230831_Smp_G5_NFEX_T12_NO3_Metab_C,"Guanine 0(15N), 1(13C)",15259.932560432542
230831_Smp_G5_NFEX_T12_Urea_Metab_A,"Guanine 0(15N), 1(13C)",121949.74445999462
230831_Smp_G5_NFEX_T12_Urea_Metab_B,"Guanine 0(15N), 1(13C)",16114.42610470927
230831_Smp_G5_NFEX_T12_Urea_Metab_C,"Guanine 0(15N), 1(13C)",12542.31977894872
230831_Smp_G5_NFEX_T24_NH4_Metab_A,"Guanine 0(15N), 1(13C)",18940.06039907085
230831_Smp_G5_NFEX_T24_NH4_Metab_B,"Guanine 0(15N), 1(13C)",NA
230831_Smp_G5_NFEX_T24_NH4_Metab_C,"Guanine 0(15N), 1(13C)",7344.7856253801365
230831_Smp_G5_NFEX_T24_NO3_Metab_A,"Guanine 0(15N), 1(13C)",9259.258277936435
230831_Smp_G5_NFEX_T24_NO3_Metab_B,"Guanine 0(15N), 1(13C)",1320792.6620138092
230831_Smp_G5_NFEX_T24_NO3_Metab_C,"Guanine 0(15N), 1(13C)",19937.978036750384
230831_Smp_G5_NFEX_T24_Urea_Metab_A,"Guanine 0(15N), 1(13C)",15011.004790617639
230831_Smp_G5_NFEX_T24_Urea_Metab_B,"Guanine 0(15N), 1(13C)",14509.780121927206
230831_Smp_G5_NFEX_T24_Urea_Metab_C,"Guanine 0(15N), 1(13C)",55275.73844286023
230831_Smp_G5_NFEX_T24_Urea_Metab_C_2ndInj,"Guanine 0(15N), 1(13C)",NA
230831_Smp_LabBlk_1_A,"Guanine 0(15N), 1(13C)",1404537.5270458655
230831_Smp_LabBlk_1_B,"Guanine 0(15N), 1(13C)",NA
230831_Smp_LabBlk_1_C,"Guanine 0(15N), 1(13C)",NA
230831_Smp_LabBlk_1_C_2ndInj,"Guanine 0(15N), 1(13C)",NA
230831_Smp_LabBlk_2_A,"Guanine 0(15N), 1(13C)",12567664.090256557
230831_Smp_LabBlk_2_B,"Guanine 0(15N), 1(13C)",128969.9522159298
230831_Smp_LabBlk_2_C,"Guanine 0(15N), 1(13C)",256571.27560946974
230831_Smp_LabBlk_3_A,"Guanine 0(15N), 1(13C)",43858.47712284862
230831_Smp_LabBlk_3_B,"Guanine 0(15N), 1(13C)",NA
230831_Smp_LabBlk_3_C,"Guanine 0(15N), 1(13C)",45859.835776707056
230831_Smp_LabBlk_4_A,"Guanine 0(15N), 1(13C)",7230.946995776345
230831_Smp_LabBlk_4_B,"Guanine 0(15N), 1(13C)",5831.173772639691
230831_Smp_LabBlk_4_C,"Guanine 0(15N), 1(13C)",NA
230831_Smp_LabBlk_5_A,"Guanine 0(15N), 1(13C)",NA
230831_Smp_LabBlk_5_B,"Guanine 0(15N), 1(13C)",NA
230831_Smp_LabBlk_5_C,"Guanine 0(15N), 1(13C)",5484.903662330369
230831_Std_4uMStdsMix1InH2O_1,"Guanine 1(15N), 0(13C)",67685309.41205955
230831_Std_4uMStdsMix1InH2O_2,"Guanine 1(15N), 0(13C)",42246478.27995719
230831_Std_4uMStdsMix1InH2O_3,"Guanine 1(15N), 0(13C)",NA
230831_Std_4uMStdsMix1InMatrix_1,"Guanine 1(15N), 0(13C)",16868.368480394252
230831_Std_4uMStdsMix1InMatrix_2,"Guanine 1(15N), 0(13C)",716594.468640195
230831_Std_4uMStdsMix1InMatrix_3,"Guanine 1(15N), 0(13C)",NA
230831_Std_4uMStdsMix2InH2O_1,"Guanine 1(15N), 0(13C)",168043671739.15613
230831_Std_4uMStdsMix2InH2O_2,"Guanine 1(15N), 0(13C)",167510561655.4908
230831_Std_4uMStdsMix2InH2O_3,"Guanine 1(15N), 0(13C)",56429957905.84237
230831_Std_4uMStdsMix2InMatrix_1,"Guanine 1(15N), 0(13C)",17041964.15701623
230831_Std_4uMStdsMix2InMatrix_2,"Guanine 1(15N), 0(13C)",22096408.10047402
230831_Std_4uMStdsMix2InMatrix_3,"Guanine 1(15N), 0(13C)",21069504.108105693
230831_Std_H2OinMatrix_1,"Guanine 1(15N), 0(13C)",33610.60117936191
230831_Std_H2OinMatrix_2,"Guanine 1(15N), 0(13C)",64644.17060513699
230831_Std_H2OinMatrix_3,"Guanine 1(15N), 0(13C)",55113.35317860417
230831_Poo_G5_NFEX-CatEx_Full1,"Guanine 1(15N), 0(13C)",56876.62045257209
230831_Poo_G5_NFEX-CatEx_Full2,"Guanine 1(15N), 0(13C)",103553.12684549524
230831_Poo_G5_NFEX-CatEx_Full3,"Guanine 1(15N), 0(13C)",90774.04150760012
230831_Poo_G5_NFEX-CatEx_Full4,"Guanine 1(15N), 0(13C)",39174.66821934007
230831_Poo_G5_NFEX-CatEx_Full5,"Guanine 1(15N), 0(13C)",56580.147702848495
230831_Poo_G5_NFEX-CatEx_Full6,"Guanine 1(15N), 0(13C)",80077.7502108009
230831_Poo_G5_NFEX-CatEx_Full7,"Guanine 1(15N), 0(13C)",65524.18356130646
230831_Poo_G5_NFEX-CatEx_Full8,"Guanine 1(15N), 0(13C)",35753.24253787471
230831_Poo_G5_NFEX-CatEx_Full9,"Guanine 1(15N), 0(13C)",6843.715360088788
230831_Poo_G5_NFEX-CatEx_Full10,"Guanine 1(15N), 0(13C)",81359.63180178481
230831_Poo_G5_NFEX-CatEx_Full11,"Guanine 1(15N), 0(13C)",90942.35953249644
230831_Smp_G5_NFEX_T0_Metab_A,"Guanine 1(15N), 0(13C)",4572.424191915083
230831_Smp_G5_NFEX_T0_Metab_B,"Guanine 1(15N), 0(13C)",8461.603817573994
230831_Smp_G5_NFEX_T0_Metab_C,"Guanine 1(15N), 0(13C)",11905.739373415965
230831_Smp_G5_NFEX_T6_NH4_Metab_A,"Guanine 1(15N), 0(13C)",7484.538864022637
230831_Smp_G5_NFEX_T6_NH4_Metab_B,"Guanine 1(15N), 0(13C)",13021.12206386624
230831_Smp_G5_NFEX_T6_NH4_Metab_C,"Guanine 1(15N), 0(13C)",30814.715093081602
230831_Smp_G5_NFEX_T6_NO3_Metab_A,"Guanine 1(15N), 0(13C)",8962.612082959884
230831_Smp_G5_NFEX_T6_NO3_Metab_B,"Guanine 1(15N), 0(13C)",5693.656060660233
230831_Smp_G5_NFEX_T6_NO3_Metab_C,"Guanine 1(15N), 0(13C)",6775.466284365516
230831_Smp_G5_NFEX_T6_Urea_Metab_A,"Guanine 1(15N), 0(13C)",NA
230831_Smp_G5_NFEX_T6_Urea_Metab_B,"Guanine 1(15N), 0(13C)",NA
230831_Smp_G5_NFEX_T6_Urea_Metab_C,"Guanine 1(15N), 0(13C)",5090.733359609054
230831_Smp_G5_NFEX_T12_NH4_Metab_A,"Guanine 1(15N), 0(13C)",95794.21196511111
230831_Smp_G5_NFEX_T12_NH4_Metab_B,"Guanine 1(15N), 0(13C)",200041.82487419146
230831_Smp_G5_NFEX_T12_NH4_Metab_C,"Guanine 1(15N), 0(13C)",5924.502438565228
230831_Smp_G5_NFEX_T12_NO3_Metab_A,"Guanine 1(15N), 0(13C)",1275509.5128989662
230831_Smp_G5_NFEX_T12_NO3_Metab_B,"Guanine 1(15N), 0(13C)",NA
230831_Smp_G5_NFEX_T12_NO3_Metab_C,"Guanine 1(15N), 0(13C)",NA
230831_Smp_G5_NFEX_T12_Urea_Metab_A,"Guanine 1(15N), 0(13C)",NA
230831_Smp_G5_NFEX_T12_Urea_Metab_B,"Guanine 1(15N), 0(13C)",4644.708932070931
230831_Smp_G5_NFEX_T12_Urea_Metab_C,"Guanine 1(15N), 0(13C)",11953.881531922107
230831_Smp_G5_NFEX_T24_NH4_Metab_A,"Guanine 1(15N), 0(13C)",11596.156227513897
230831_Smp_G5_NFEX_T24_NH4_Metab_B,"Guanine 1(15N), 0(13C)",14822.040125170104
230831_Smp_G5_NFEX_T24_NH4_Metab_C,"Guanine 1(15N), 0(13C)",76526.4744749577
230831_Smp_G5_NFEX_T24_NO3_Metab_A,"Guanine 1(15N), 0(13C)",13357.280057580543
230831_Smp_G5_NFEX_T24_NO3_Metab_B,"Guanine 1(15N), 0(13C)",432652.83719516045
230831_Smp_G5_NFEX_T24_NO3_Metab_C,"Guanine 1(15N), 0(13C)",19352.8676080998
230831_Smp_G5_NFEX_T24_Urea_Metab_A,"Guanine 1(15N), 0(13C)",13505.628805124157
230831_Smp_G5_NFEX_T24_Urea_Metab_B,"Guanine 1(15N), 0(13C)",35903.562196528146
230831_Smp_G5_NFEX_T24_Urea_Metab_C,"Guanine 1(15N), 0(13C)",NA
230831_Smp_G5_NFEX_T24_Urea_Metab_C_2ndInj,"Guanine 1(15N), 0(13C)",NA
230831_Smp_LabBlk_1_A,"Guanine 1(15N), 0(13C)",461603.6547852308
230831_Smp_LabBlk_1_B,"Guanine 1(15N), 0(13C)",NA
230831_Smp_LabBlk_1_C,"Guanine 1(15N), 0(13C)",NA
230831_Smp_LabBlk_1_C_2ndInj,"Guanine 1(15N), 0(13C)",NA
230831_Smp_LabBlk_2_A,"Guanine 1(15N), 0(13C)",4080643.9807643057
230831_Smp_LabBlk_2_B,"Guanine 1(15N), 0(13C)",20476.477714540408
230831_Smp_LabBlk_2_C,"Guanine 1(15N), 0(13C)",86743.70029168024
230831_Smp_LabBlk_3_A,"Guanine 1(15N), 0(13C)",5416.296139364064
230831_Smp_LabBlk_3_B,"Guanine 1(15N), 0(13C)",7467.759011994429
230831_Smp_LabBlk_3_C,"Guanine 1(15N), 0(13C)",12001.511410977871
230831_Smp_LabBlk_4_A,"Guanine 1(15N), 0(13C)",7450.609245606764
230831_Smp_LabBlk_4_B,"Guanine 1(15N), 0(13C)",4378.150711611063
230831_Smp_LabBlk_4_C,"Guanine 1(15N), 0(13C)",NA
230831_Smp_LabBlk_5_A,"Guanine 1(15N), 0(13C)",NA
230831_Smp_LabBlk_5_B,"Guanine 1(15N), 0(13C)",NA
230831_Smp_LabBlk_5_C,"Guanine 1(15N), 0(13C)",6953.07143932665
230831_Std_4uMStdsMix1InH2O_1,"Guanine 1(15N), 1(13C)",NA
230831_Std_4uMStdsMix1InH2O_2,"Guanine 1(15N), 1(13C)",640689.0026663004
230831_Std_4uMStdsMix1InH2O_3,"Guanine 1(15N), 1(13C)",NA
230831_Std_4uMStdsMix1InMatrix_1,"Guanine 1(15N), 1(13C)",NA
230831_Std_4uMStdsMix1InMatrix_2,"Guanine 1(15N), 1(13C)",70542.72184758156
230831_Std_4uMStdsMix1InMatrix_3,"Guanine 1(15N), 1(13C)",NA
230831_Std_4uMStdsMix2InH2O_1,"Guanine 1(15N), 1(13C)",12041038955.117956
230831_Std_4uMStdsMix2InH2O_2,"Guanine 1(15N), 1(13C)",13137048228.72856
230831_Std_4uMStdsMix2InH2O_3,"Guanine 1(15N), 1(13C)",3984745709.569032
230831_Std_4uMStdsMix2InMatrix_1,"Guanine 1(15N), 1(13C)",527987.7855211217
230831_Std_4uMStdsMix2InMatrix_2,"Guanine 1(15N), 1(13C)",1122422.8193843467
230831_Std_4uMStdsMix2InMatrix_3,"Guanine 1(15N), 1(13C)",849222.5422308062
230831_Std_H2OinMatrix_1,"Guanine 1(15N), 1(13C)",21759.024710463083
230831_Std_H2OinMatrix_2,"Guanine 1(15N), 1(13C)",25514.539595637456
230831_Std_H2OinMatrix_3,"Guanine 1(15N), 1(13C)",8821.520526913058
230831_Poo_G5_NFEX-CatEx_Full1,"Guanine 1(15N), 1(13C)",7494.297831598638
230831_Poo_G5_NFEX-CatEx_Full2,"Guanine 1(15N), 1(13C)",5388.498522577546
230831_Poo_G5_NFEX-CatEx_Full3,"Guanine 1(15N), 1(13C)",5994.759948695645
230831_Poo_G5_NFEX-CatEx_Full4,"Guanine 1(15N), 1(13C)",13206.5976131107
230831_Poo_G5_NFEX-CatEx_Full5,"Guanine 1(15N), 1(13C)",13485.47041161674
230831_Poo_G5_NFEX-CatEx_Full6,"Guanine 1(15N), 1(13C)",5850.993649634449
230831_Poo_G5_NFEX-CatEx_Full7,"Guanine 1(15N), 1(13C)",8123.263514846137
230831_Poo_G5_NFEX-CatEx_Full8,"Guanine 1(15N), 1(13C)",NA
230831_Poo_G5_NFEX-CatEx_Full9,"Guanine 1(15N), 1(13C)",6494.961549497618
230831_Poo_G5_NFEX-CatEx_Full10,"Guanine 1(15N), 1(13C)",7030.181008230205
230831_Poo_G5_NFEX-CatEx_Full11,"Guanine 1(15N), 1(13C)",NA
230831_Smp_G5_NFEX_T0_Metab_A,"Guanine 1(15N), 1(13C)",12396.448252222814
230831_Smp_G5_NFEX_T0_Metab_B,"Guanine 1(15N), 1(13C)",8462.466014824613
230831_Smp_G5_NFEX_T0_Metab_C,"Guanine 1(15N), 1(13C)",NA
230831_Smp_G5_NFEX_T6_NH4_Metab_A,"Guanine 1(15N), 1(13C)",6471.114310701453
230831_Smp_G5_NFEX_T6_NH4_Metab_B,"Guanine 1(15N), 1(13C)",8399.659771703122
230831_Smp_G5_NFEX_T6_NH4_Metab_C,"Guanine 1(15N), 1(13C)",NA
230831_Smp_G5_NFEX_T6_NO3_Metab_A,"Guanine 1(15N), 1(13C)",7820.587097873253
230831_Smp_G5_NFEX_T6_NO3_Metab_B,"Guanine 1(15N), 1(13C)",6967.397786677034
230831_Smp_G5_NFEX_T6_NO3_Metab_C,"Guanine 1(15N), 1(13C)",NA
230831_Smp_G5_NFEX_T6_Urea_Metab_A,"Guanine 1(15N), 1(13C)",4851.190152407258
230831_Smp_G5_NFEX_T6_Urea_Metab_B,"Guanine 1(15N), 1(13C)",6749.712424204887
230831_Smp_G5_NFEX_T6_Urea_Metab_C,"Guanine 1(15N), 1(13C)",10283.695828746213
